HOG	OG	Gene Tree Parent Clade	BMAL	BOKI	CBRI	CELE	CINO	CNIO	CREM	HCON	OTIP	OVOL	PEXS	PRPA	SRAT
N11.HOG0015384	OG0009973	n1			CBRI.L5515_010412			CNIO.nigoni.pc_2016.07.11_021.g28331							
N11.HOG0015385	OG0009973	n4			CBRI.L5515_010413			CNIO.Cnig_chr_IV.g12656							
N11.HOG0015386	OG0009973	n5			CBRI.L5515_019254, CBRI.L5515_019255			CNIO.Cnig_chr_IV.g12654							
N11.HOG0015387	OG0009974	n0			CBRI.L5515_005016, CBRI.L5515_010531			CNIO.Cnig_chr_III.g9154, CNIO.Cnig_chr_IV.g12225							
N11.HOG0015388	OG0009975	n1			CBRI.L5515_010696			CNIO.nigoni.pc_2016.07.11_011.g27571							
N11.HOG0015389	OG0009975	n3						CNIO.Cnig_chr_III.g9068, CNIO.Cnig_chr_IV.g15514							
N11.HOG0015390	OG0009976	n0			CBRI.L5515_010704			CNIO.Cnig_chr_IV.g13140, CNIO.Cnig_chr_IV.g13142							
N11.HOG0015391	OG0009977	n0			CBRI.L5515_010788			CNIO.Cni-T12C9.7							
N11.HOG0015392	OG0009978	n0			CBRI.L5515_010829			CNIO.Cni-F41H10.4							
N11.HOG0015393	OG0009979	n0			CBRI.L5515_010899			CNIO.Cnig_chr_IV.g13427, CNIO.Cnig_chr_IV.g13428, CNIO.Cnig_chr_IV.g13429, CNIO.Cnig_chr_IV.g13431							
N11.HOG0015394	OG0009980	n0			CBRI.L5515_010957			CNIO.Cnig_chr_IV.g13472, CNIO.Cnig_chr_IV.g13508							
N11.HOG0015395	OG0009981	n0			CBRI.L5515_010996			CNIO.Cni-acr-25							
N11.HOG0015396	OG0009982	n0			CBRI.L5515_011065			CNIO.Cnig_chr_IV.g13632, CNIO.Cnig_chr_V.g17607							
N11.HOG0015397	OG0009983	n0			CBRI.L5515_011156			CNIO.Cni-C42D4.1							
N11.HOG0015398	OG0009984	n2						CNIO.Cni-F49E8.7							
N11.HOG0015399	OG0009984	n4						CNIO.Cni-F49E8.6							
N11.HOG0015400	OG0009985	n0			CBRI.L5515_011252			CNIO.Cni-nep-16							
N11.HOG0015401	OG0009986	n0			CBRI.L5515_011277			CNIO.Cni-ZK596.3							
N11.HOG0015402	OG0009987	n0			CBRI.L5515_011383			CNIO.Cni-sec-31							
N11.HOG0015403	OG0009988	n0			CBRI.L5515_011453			CNIO.Cni-T12A7.2							
N11.HOG0015404	OG0009989	n5			CBRI.L5515_011492			CNIO.Cnig_chr_IV.g14134							
N11.HOG0015405	OG0009989	n6			CBRI.L5515_011491			CNIO.Cnig_chr_IV.g14130							
N11.HOG0015406	OG0009990	n0			CBRI.L5515_011621			CNIO.Cni-lipl-7							
N11.HOG0015407	OG0009991	n0			CBRI.L5515_011827			CNIO.Cni-nlp-17							
N11.HOG0015408	OG0009992	n3			CBRI.L5515_011848			CNIO.Cnig_chr_IV.g14593							
N11.HOG0015409	OG0009992	n4			CBRI.L5515_004032			CNIO.Cni-F07A5.2							
N11.HOG0015410	OG0009993	n0			CBRI.L5515_011868			CNIO.Cni-igeg-1, CNIO.Cnig_chr_IV.g14622							
N11.HOG0015411	OG0009994	n0			CBRI.L5515_011948			CNIO.Cni-M04G7.1							
N11.HOG0015412	OG0009995	n0			CBRI.L5515_011958			CNIO.Cni-F56A11.4							
N11.HOG0015413	OG0009996	n0			CBRI.L5515_011968			CNIO.Cni-F35H10.3							
N11.HOG0015414	OG0009997	n0			CBRI.L5515_011972			CNIO.Cni-F35H10.5							
N11.HOG0015415	OG0009998	n0			CBRI.L5515_012015			CNIO.Cnig_chr_IV.g14811, CNIO.Cnig_chr_IV.g14812							
N11.HOG0015416	OG0009999	n0			CBRI.L5515_012020			CNIO.Cni-Y42H9B.3							
N11.HOG0015417	OG0010000	n0			CBRI.L5515_012230			CNIO.Cni-F13B12.7							
N11.HOG0015418	OG0010001	n0			CBRI.L5515_012380			CNIO.Cnig_chr_IV.g15359, CNIO.Cnig_chr_IV.g15362							
N11.HOG0015419	OG0010002	n0			CBRI.L5515_012460			CNIO.Cnig_chr_I.g718, CNIO.Cnig_chr_I.g728, CNIO.Cnig_chr_IV.g15545, CNIO.Cnig_chr_IV.g15546, CNIO.Cnig_chr_IV.g15549							
N11.HOG0015420	OG0010003	n0			CBRI.L5515_012502			CNIO.Cni-col-118							
N11.HOG0015421	OG0010004	n0			CBRI.L5515_012618			CNIO.Cni-W09G12.9							
N11.HOG0015422	OG0010005	n0			CBRI.L5515_012636			CNIO.Cni-F53H1.4							
N11.HOG0015423	OG0010006	n0			CBRI.L5515_012681			CNIO.Cnig_chr_IV.g15944							
N11.HOG0015424	OG0010007	n5			CBRI.L5515_012787			CNIO.Cnig_chr_IV.g16120							
N11.HOG0015425	OG0010007	n6			CBRI.L5515_015890			CNIO.Cni-Y57G7A.5							
N11.HOG0015426	OG0010008	n0			CBRI.L5515_012828			CNIO.Cni-K08D12.8							
N11.HOG0015427	OG0010009	n0			CBRI.L5515_000037			CNIO.Cnig_chr_I.g111							
N11.HOG0015428	OG0010010	n0			CBRI.L5515_000190			CNIO.Cni-F53G12.4, CNIO.Cnig_chr_I.g417							
N11.HOG0015429	OG0010011	n0			CBRI.L5515_000195			CNIO.Cnig_chr_I.g424, CNIO.Cnig_chr_II.g4728							
N11.HOG0015430	OG0010012	n0			CBRI.L5515_000426			CNIO.Cnig_chr_I.g753							
N11.HOG0015431	OG0010013	n0			CBRI.L5515_000480			CNIO.Cni-col-53							
N11.HOG0015432	OG0010014	n0			CBRI.L5515_000581			CNIO.Cni-Y71F9AL.12, CNIO.Cnig_chr_I.g999							
N11.HOG0015433	OG0010015	n4			CBRI.L5515_000588			CNIO.Cnig_chr_I.g1008, CNIO.Cnig_chr_III.g9556							
N11.HOG0015434	OG0010015	n6			CBRI.L5515_001501			CNIO.Cni-Y18D10A.11							
N11.HOG0015435	OG0010016	n0			CBRI.L5515_000645			CNIO.Cni-T02E1.6							
N11.HOG0015436	OG0010017	n0			CBRI.L5515_000873			CNIO.Cni-col-64							
N11.HOG0015437	OG0010018	n0			CBRI.L5515_001056			CNIO.Cnig_chr_I.g1546							
N11.HOG0015438	OG0010019	n3			CBRI.L5515_001110			CNIO.Cnig_chr_I.g1612							
N11.HOG0015439	OG0010019	n5			CBRI.L5515_001070			CNIO.Cnig_chr_I.g1563							
N11.HOG0015440	OG0010020	n0			CBRI.L5515_001085			CNIO.Cni-nlp-8							
N11.HOG0015441	OG0010021	n5			CBRI.L5515_002406			CNIO.Cnig_chr_I.g3216							
N11.HOG0015442	OG0010021	n6			CBRI.L5515_001094			CNIO.Cnig_chr_I.g1587							
N11.HOG0015443	OG0010022	n0			CBRI.L5515_001109			CNIO.Cni-Y110A7A.2							
N11.HOG0015444	OG0010023	n1			CBRI.L5515_001319			CNIO.Cni-col-50							
N11.HOG0015445	OG0010023	n4			CBRI.L5515_001318			CNIO.Cni-col-51							
N11.HOG0015446	OG0010024	n0			CBRI.L5515_001375			CNIO.Cni-T20F5.6							
N11.HOG0015447	OG0010025	n0			CBRI.L5515_001533			CNIO.Cni-nlp-4							
N11.HOG0015448	OG0010026	n5			CBRI.L5515_001646			CNIO.Cnig_chr_I.g2186							
N11.HOG0015449	OG0010026	n6			CBRI.L5515_014696			CNIO.Cnig_chr_II.g6323							
N11.HOG0015450	OG0010027	n2			CBRI.L5515_001782			CNIO.Cnig_chr_I.g2356, CNIO.Cnig_chr_I.g2994							
N11.HOG0015451	OG0010027	n5						CNIO.Cnig_chr_I.g2355							
N11.HOG0015452	OG0010028	n0			CBRI.L5515_001890			CNIO.Cnig_chr_I.g2494							
N11.HOG0015453	OG0010029	n0			CBRI.L5515_001969			CNIO.Cnig_chr_I.g2585							
N11.HOG0015454	OG0010030	n0			CBRI.L5515_002044, CBRI.L5515_014658			CNIO.Cnig_chr_I.g2675, CNIO.Cnig_chr_I.g2676, CNIO.Cnig_chr_I.g2677							
N11.HOG0015455	OG0010031	n0			CBRI.L5515_002147			CNIO.Cni-Y48G8AL.13							
N11.HOG0015456	OG0010032	n5			CBRI.L5515_002158			CNIO.Cnig_chr_I.g2935							
N11.HOG0015457	OG0010032	n6			CBRI.L5515_003566			CNIO.Cnig_chr_III.g9394							
N11.HOG0015458	OG0010033	n1						CNIO.Cnig_chr_I.g2940							
N11.HOG0015459	OG0010033	n2			CBRI.L5515_002160			CNIO.Cnig_chr_I.g2937							
N11.HOG0015460	OG0010034	n0			CBRI.L5515_002208			CNIO.Cni-T06G6.12							
N11.HOG0015461	OG0010035	n0			CBRI.L5515_002337			CNIO.Cni-C01A2.4							
N11.HOG0015462	OG0010036	n0			CBRI.L5515_002352			CNIO.nigoni.pc_2016.07.11_008.g27257							
N11.HOG0015463	OG0010037	n2			CBRI.L5515_002459			CNIO.Cnig_chr_I.g3309							
N11.HOG0015464	OG0010037	n3			CBRI.L5515_002458			CNIO.Cnig_chr_I.g3305, CNIO.Cnig_chr_I.g3306, CNIO.Cnig_chr_I.g3307, CNIO.Cnig_chr_I.g3308							
N11.HOG0015465	OG0010038	n2						CNIO.Cnig_chr_II.g7835, CNIO.nigoni.pc_2016.07.11_007.g27113							
N11.HOG0015466	OG0010038	n4			CBRI.L5515_002527			CNIO.Cnig_chr_X.g25309							
N11.HOG0015467	OG0010038	n5			CBRI.L5515_018672			CNIO.Cnig_chr_X.g25308, CNIO.Cnig_chr_X.g25310							
N11.HOG0015468	OG0010039	n0			CBRI.L5515_002887			CNIO.Cni-far-8							
N11.HOG0015469	OG0010040	n0			CBRI.L5515_002906			CNIO.Cni-F30H5.5							
N11.HOG0015470	OG0010041	n0			CBRI.L5515_002941			CNIO.Cni-T17H7.7							
N11.HOG0015471	OG0010042	n0			CBRI.L5515_002992			CNIO.Cni-pqn-82							
N11.HOG0015472	OG0010043	n0			CBRI.L5515_003074			CNIO.Cni-Y54F10BM.12							
N11.HOG0015473	OG0010044	n0			CBRI.L5515_003120			CNIO.Cni-npr-30							
N11.HOG0015474	OG0010045	n0			CBRI.L5515_003165			CNIO.Cni-B0218.7							
N11.HOG0015475	OG0010046	n2			CBRI.L5515_003395, CBRI.L5515_019531			CNIO.Cnig_chr_X.g26479, CNIO.Cnig_chr_X.g26480							
N11.HOG0015476	OG0010047	n0			CBRI.L5515_003683			CNIO.Cni-F49C12.15, CNIO.Cnig_chr_V.g20768							
N11.HOG0015477	OG0010048	n2						CNIO.Cni-T21C12.8							
N11.HOG0015478	OG0010048	n5						CNIO.Cni-T21C12.4							
N11.HOG0015479	OG0010049	n0			CBRI.L5515_003755, CBRI.L5515_003758			CNIO.Cni-lron-10							
N11.HOG0015480	OG0010050	n0			CBRI.L5515_003850			CNIO.Cnig_chr_III.g9731							
N11.HOG0015481	OG0010051	n1			CBRI.L5515_003935										
N11.HOG0015482	OG0010052	n0			CBRI.L5515_004003			CNIO.Cni-brp-1, CNIO.Cnig_chr_III.g9929							
N11.HOG0015483	OG0010053	n0			CBRI.L5515_004060			CNIO.Cnig_chr_III.g9995, CNIO.Cnig_chr_III.g9996							
N11.HOG0015484	OG0010054	n0			CBRI.L5515_004061, CBRI.L5515_004062			CNIO.Cnig_chr_I.g3273, CNIO.Cnig_chr_II.g5160, CNIO.Cnig_chr_IV.g13060, CNIO.Cnig_chr_X.g23680, CNIO.Cnig_chr_X.g26034, CNIO.Cnig_chr_X.g26491							
N11.HOG0015485	OG0010055	n0			CBRI.L5515_004122			CNIO.Cni-M88.4							
N11.HOG0015486	OG0010056	n0			CBRI.L5515_004313			CNIO.Cni-zak-1, CNIO.Cnig_chr_III.g10250							
N11.HOG0015487	OG0010057	n2			CBRI.L5515_004394			CNIO.Cni-F10E9.12							
N11.HOG0015488	OG0010057	n5			CBRI.L5515_004393										
N11.HOG0015489	OG0010058	n0			CBRI.L5515_004402			CNIO.Cnig_chr_III.g10362, CNIO.Cnig_chr_V.g18925, CNIO.Cnig_chr_V.g19198, CNIO.nigoni.pc_2016.07.11_089.g29103							
N11.HOG0015490	OG0010059	n0			CBRI.L5515_004446			CNIO.Cni-D2007.2							
N11.HOG0015491	OG0010060	n1			CBRI.L5515_004604			CNIO.Cnig_chr_III.g10627							
N11.HOG0015492	OG0010060	n4			CBRI.L5515_004605			CNIO.Cnig_chr_III.g10628							
N11.HOG0015493	OG0010061	n0			CBRI.L5515_004677			CNIO.Cnig_chr_III.g10705							
N11.HOG0015494	OG0010062	n0			CBRI.L5515_004685			CNIO.Cni-arl-5							
N11.HOG0015495	OG0010063	n0			CBRI.L5515_004887			CNIO.Cni-K02D10.4							
N11.HOG0015496	OG0010064	n0			CBRI.L5515_004904, CBRI.L5515_004905			CNIO.nigoni.pc_2016.07.11_010.g27487, CNIO.nigoni.pc_2016.07.11_010.g27490							
N11.HOG0015497	OG0010065	n0			CBRI.L5515_004937			CNIO.Cni-R08D7.7							
N11.HOG0015498	OG0010066	n1			CBRI.L5515_017132			CNIO.nigoni.pc_2016.07.11_014.g27879, CNIO.nigoni.pc_2016.07.11_014.g27880							
N11.HOG0015499	OG0010066	n3			CBRI.L5515_005122, CBRI.L5515_017238, CBRI.L5515_018790, CBRI.L5515_018791			CNIO.Cnig_chr_III.g11222							
N11.HOG0015500	OG0010067	n0			CBRI.L5515_005360			CNIO.Cnig_chr_III.g11563, CNIO.Cnig_chr_III.g11564, CNIO.Cnig_chr_III.g11565, CNIO.Cnig_chr_III.g11566, CNIO.Cnig_chr_III.g11567, CNIO.Cnig_chr_III.g11568, CNIO.Cnig_chr_III.g11569							
N11.HOG0015501	OG0010068	n0			CBRI.L5515_005401			CNIO.Cni-sumv-1							
N11.HOG0015502	OG0010069	n2						CNIO.Cnig_chr_III.g11026							
N11.HOG0015503	OG0010069	n4			CBRI.L5515_016060			CNIO.Cni-C04E7.4							
N11.HOG0015504	OG0010070	n0			CBRI.L5515_016098			CNIO.Cni-T19D7.5							
N11.HOG0015505	OG0010071	n0			CBRI.L5515_016165			CNIO.Cni-C52B11.5, CNIO.Cnig_chr_X.g22191							
N11.HOG0015506	OG0010072	n0			CBRI.L5515_016177			CNIO.Cni-C05D9.4							
N11.HOG0015507	OG0010073	n0			CBRI.L5515_016187			CNIO.Cni-F09E10.5							
N11.HOG0015508	OG0010074	n0			CBRI.L5515_016203			CNIO.Cni-VB0395L.1							
N11.HOG0015509	OG0010075	n2			CBRI.L5515_016208			CNIO.Cni-col-187							
N11.HOG0015510	OG0010076	n0			CBRI.L5515_016233			CNIO.Cni-sur-7							
N11.HOG0015511	OG0010077	n0			CBRI.L5515_016261			CNIO.Cnig_chr_X.g22414							
N11.HOG0015512	OG0010078	n0			CBRI.L5515_016408			CNIO.Cni-npr-7							
N11.HOG0015513	OG0010079	n0			CBRI.L5515_016522			CNIO.Cni-npr-33							
N11.HOG0015514	OG0010080	n2			CBRI.L5515_016593			CNIO.Cnig_chr_X.g22804							
N11.HOG0015515	OG0010080	n3			CBRI.L5515_015155			CNIO.Cnig_chr_II.g6887, CNIO.nigoni.pc_2016.07.11_017.g28112, CNIO.nigoni.pc_2016.07.11_017.g28113							
N11.HOG0015516	OG0010081	n0			CBRI.L5515_015682, CBRI.L5515_016649, CBRI.L5515_016651			CNIO.nigoni.pc_2016.07.11_027.g28603, CNIO.nigoni.pc_2016.07.11_027.g28604, CNIO.nigoni.pc_2016.07.11_027.g28605, CNIO.nigoni.pc_2016.07.11_027.g28606, CNIO.nigoni.pc_2016.07.11_027.g28607							
N11.HOG0015517	OG0010082	n0			CBRI.L5515_016661			CNIO.Cni-F19C6.2							
N11.HOG0015518	OG0010083	n0			CBRI.L5515_016688			CNIO.Cni-flp-28							
N11.HOG0015519	OG0010084	n1			CBRI.L5515_016724			CNIO.Cnig_chr_X.g23085, CNIO.Cnig_chr_X.g23086							
N11.HOG0015520	OG0010084	n3			CBRI.L5515_016723			CNIO.Cnig_chr_X.g22853, CNIO.Cnig_chr_X.g22854, CNIO.Cnig_chr_X.g23087, CNIO.Cnig_chr_X.g23088							
N11.HOG0015521	OG0010085	n0			CBRI.L5515_016747			CNIO.Cni-comt-1							
N11.HOG0015522	OG0010086	n0			CBRI.L5515_016822			CNIO.Cni-nlp-23							
N11.HOG0015523	OG0010087	n0			CBRI.L5515_016824			CNIO.Cni-T01B6.4, CNIO.Cnig_chr_X.g23071, CNIO.Cnig_chr_X.g23072							
N11.HOG0015524	OG0010088	n0			CBRI.L5515_017023			CNIO.Cni-del-5, CNIO.Cnig_chr_X.g23308							
N11.HOG0015525	OG0010089	n0			CBRI.L5515_017071			CNIO.Cni-C05A9.2							
N11.HOG0015526	OG0010090	n1			CBRI.L5515_017242, CBRI.L5515_017253			CNIO.nigoni.pc_2016.07.11_014.g27897, CNIO.nigoni.pc_2016.07.11_014.g27926							
N11.HOG0015527	OG0010090	n4			CBRI.L5515_017327			CNIO.nigoni.pc_2016.07.11_009.g27379, CNIO.nigoni.pc_2016.07.11_012.g27650, CNIO.nigoni.pc_2016.07.11_012.g27688							
N11.HOG0015528	OG0010091	n0			CBRI.L5515_017313, CBRI.L5515_017314			CNIO.nigoni.pc_2016.07.11_014.g27864, CNIO.nigoni.pc_2016.07.11_014.g27867, CNIO.nigoni.pc_2016.07.11_014.g27871, CNIO.nigoni.pc_2016.07.11_017.g28118, CNIO.nigoni.pc_2016.07.11_017.g28131, CNIO.nigoni.pc_2016.07.11_019.g28244							
N11.HOG0015529	OG0010092	n3			CBRI.L5515_015581			CNIO.Cnig_chr_II.g7534							
N11.HOG0015530	OG0010092	n4			CBRI.L5515_017328			CNIO.nigoni.pc_2016.07.11_009.g27378, CNIO.nigoni.pc_2016.07.11_012.g27651, CNIO.nigoni.pc_2016.07.11_012.g27685							
N11.HOG0015531	OG0010093	n0			CBRI.L5515_017542			CNIO.Cnig_chr_X.g23917							
N11.HOG0015532	OG0010094	n1			CBRI.L5515_014447			CNIO.Cnig_chr_X.g24765							
N11.HOG0015533	OG0010094	n2			CBRI.L5515_017544			CNIO.Cnig_chr_II.g7503, CNIO.Cnig_chr_X.g23921, CNIO.Cnig_chr_X.g23923, CNIO.Cnig_chr_X.g23926, CNIO.nigoni.pc_2016.07.11_012.g27669							
N11.HOG0015534	OG0010095	n0			CBRI.L5515_017547			CNIO.Cni-snet-1							
N11.HOG0015535	OG0010096	n0			CBRI.L5515_017550			CNIO.Cni-tag-52							
N11.HOG0015536	OG0010097	n1						CNIO.Cni-R02E4.1							
N11.HOG0015537	OG0010097	n3			CBRI.L5515_017609			CNIO.Cni-R02E4.3							
N11.HOG0015538	OG0010098	n0			CBRI.L5515_017615			CNIO.Cni-F09F9.3							
N11.HOG0015539	OG0010099	n1						CNIO.nigoni.pc_2016.07.11_007.g27081							
N11.HOG0015540	OG0010099	n3			CBRI.L5515_017699			CNIO.Cnig_chr_X.g24123							
N11.HOG0015541	OG0010100	n0			CBRI.L5515_017753			CNIO.Cni-hum-10							
N11.HOG0015542	OG0010101	n0			CBRI.L5515_017755			CNIO.Cni-F43C9.1							
N11.HOG0015543	OG0010102	n0			CBRI.L5515_017805			CNIO.Cni-C42D8.1							
N11.HOG0015544	OG0010103	n2						CNIO.Cnig_chr_X.g24331							
N11.HOG0015545	OG0010103	n4			CBRI.L5515_017878			CNIO.Cnig_chr_X.g24330							
N11.HOG0015546	OG0010104	n4			CBRI.L5515_013591			CNIO.Cnig_chr_II.g4992							
N11.HOG0015547	OG0010104	n5			CBRI.L5515_017898			CNIO.Cnig_chr_X.g24351							
N11.HOG0015548	OG0010105	n2						CNIO.Cni-C03B1.5							
N11.HOG0015549	OG0010105	n4						CNIO.Cni-C03B1.6							
N11.HOG0015550	OG0010106	n2			CBRI.L5515_018032			CNIO.Cnig_chr_X.g24515							
N11.HOG0015551	OG0010106	n4			CBRI.L5515_018033			CNIO.Cnig_chr_X.g24516							
N11.HOG0015552	OG0010107	n0			CBRI.L5515_018125			CNIO.Cni-glr-6							
N11.HOG0015553	OG0010108	n0			CBRI.L5515_018153			CNIO.Cni-F01E11.18							
N11.HOG0015554	OG0010109	n0			CBRI.L5515_018371			CNIO.Cni-F45E1.1							
N11.HOG0015555	OG0010110	n4			CBRI.L5515_018677			CNIO.Cnig_chr_X.g25316							
N11.HOG0015556	OG0010110	n5			CBRI.L5515_018374, CBRI.L5515_018676			CNIO.Cnig_chr_X.g25315							
N11.HOG0015557	OG0010111	n2			CBRI.L5515_015723, CBRI.L5515_015725, CBRI.L5515_019651			CNIO.Cnig_chr_X.g26702							
N11.HOG0015558	OG0010111	n5			CBRI.L5515_018442			CNIO.Cnig_chr_V.g21876, CNIO.Cnig_chr_X.g25017							
N11.HOG0015559	OG0010112	n0			CBRI.L5515_018447			CNIO.Cni-abf-5							
N11.HOG0015560	OG0010113	n3			CBRI.L5515_018527			CNIO.Cni-B0563.10							
N11.HOG0015561	OG0010113	n5			CBRI.L5515_018526			CNIO.Cni-B0563.9							
N11.HOG0015562	OG0010114	n0			CBRI.L5515_018887			CNIO.Cnig_chr_X.g25329, CNIO.Cnig_chr_X.g25330, CNIO.Cnig_chr_X.g25355, CNIO.Cnig_chr_X.g25579							
N11.HOG0015563	OG0010115	n0			CBRI.L5515_018980			CNIO.Cni-W06D11.1							
N11.HOG0015564	OG0010116	n0			CBRI.L5515_019153			CNIO.Cni-flr-4							
N11.HOG0015565	OG0010117	n0			CBRI.L5515_019175			CNIO.Cni-flp-8							
N11.HOG0015566	OG0010118	n0			CBRI.L5515_019213			CNIO.Cni-tap-1							
N11.HOG0015567	OG0010119	n2			CBRI.L5515_019386			CNIO.Cnig_chr_X.g26261							
N11.HOG0015568	OG0010120	n0			CBRI.L5515_m000006										
N11.HOG0015569	OG0010121	n0			CBRI.L5515_013027			CNIO.Cni-K10H10.10							
N11.HOG0015570	OG0010122	n0			CBRI.L5515_013261			CNIO.Cni-T05C1.2							
N11.HOG0015571	OG0010123	n0			CBRI.L5515_013337			CNIO.Cni-lov-1							
N11.HOG0015572	OG0010124	n0			CBRI.L5515_013403			CNIO.Cni-T05C12.4							
N11.HOG0015573	OG0010125	n0			CBRI.L5515_013415, CBRI.L5515_013417			CNIO.Cni-M110.10							
N11.HOG0015574	OG0010126	n0			CBRI.L5515_013462			CNIO.Cni-M110.9							
N11.HOG0015575	OG0010127	n0			CBRI.L5515_013752			CNIO.Cni-F41G3.1							
N11.HOG0015576	OG0010128	n0			CBRI.L5515_013763			CNIO.Cni-tbc-6							
N11.HOG0015577	OG0010129	n0			CBRI.L5515_013775			CNIO.Cni-C44B7.11							
N11.HOG0015578	OG0010130	n0			CBRI.L5515_013949			CNIO.Cni-ZK1290.13							
N11.HOG0015579	OG0010131	n0			CBRI.L5515_013952			CNIO.Cni-ZK1290.5							
N11.HOG0015580	OG0010132	n0			CBRI.L5515_014063			CNIO.Cni-F46C5.7							
N11.HOG0015581	OG0010133	n0			CBRI.L5515_014093			CNIO.Cni-K08F8.7							
N11.HOG0015582	OG0010134	n0			CBRI.L5515_014155			CNIO.Cni-F59B10.4							
N11.HOG0015583	OG0010135	n0			CBRI.L5515_014156			CNIO.Cni-F59B10.5							
N11.HOG0015584	OG0010136	n0			CBRI.L5515_014181			CNIO.Cni-srv-2, CNIO.Cnig_chr_II.g5714							
N11.HOG0015585	OG0010137	n0			CBRI.L5515_014318			CNIO.Cni-W02B12.13							
N11.HOG0015586	OG0010138	n0			CBRI.L5515_014514			CNIO.Cni-R05G9.5							
N11.HOG0015587	OG0010139	n0			CBRI.L5515_014558			CNIO.Cni-F13H8.1							
N11.HOG0015588	OG0010140	n3			CBRI.L5515_014636			CNIO.Cnig_chr_II.g6258							
N11.HOG0015589	OG0010141	n0			CBRI.L5515_014678			CNIO.Cni-flp-27							
N11.HOG0015590	OG0010142	n0			CBRI.L5515_014769			CNIO.Cni-srg-69							
N11.HOG0015591	OG0010143	n0			CBRI.L5515_014822			CNIO.Cni-F33G12.7							
N11.HOG0015592	OG0010144	n0			CBRI.L5515_014885			CNIO.Cni-C27D9.2							
N11.HOG0015593	OG0010145	n0			CBRI.L5515_014928			CNIO.Cni-Y54G11A.1							
N11.HOG0015594	OG0010146	n4			CBRI.L5515_014947			CNIO.Cni-arrd-14, CNIO.Cnig_chr_II.g6630							
N11.HOG0015595	OG0010146	n6			CBRI.L5515_014948			CNIO.Cnig_chr_II.g6629							
N11.HOG0015596	OG0010147	n0			CBRI.L5515_015072			CNIO.Cni-glb-29, CNIO.Cnig_chr_II.g6780							
N11.HOG0015597	OG0010148	n2			CBRI.L5515_015729			CNIO.Cnig_chr_V.g21880							
N11.HOG0015598	OG0010148	n5			CBRI.L5515_015726			CNIO.Cnig_chr_V.g21878							
N11.HOG0015599	OG0010149	n5			CBRI.L5515_015912			CNIO.Cnig_chr_II.g8200							
N11.HOG0015600	OG0010149	n6			CBRI.L5515_015913			CNIO.Cnig_chr_II.g8201							
N11.HOG0015601	OG0010150	n0			CBRI.L5515_015949			CNIO.Cni-col-69							
N11.HOG0015602	OG0010151	n0			CBRI.L5515_015997			CNIO.Cni-egl-26							
N11.HOG0015603	OG0010152	n1						CNIO.Cni-ZK993.5							
N11.HOG0015604	OG0010152	n2						CNIO.Cni-Y67D8B.1							
N11.HOG0015605	OG0010163	n2						CNIO.Cnig_chr_IV.g12018							
N11.HOG0015606	OG0010163	n5						CNIO.Cnig_chr_IV.g12023							
N11.HOG0015607	OG0010163	n6						CNIO.Cnig_chr_IV.g12017							
N11.HOG0015608	OG0010164	n0						CNIO.Cnig_chr_I.g3094, CNIO.Cnig_chr_I.g3095, CNIO.Cnig_chr_I.g3097, CNIO.Cnig_chr_I.g3098, CNIO.Cnig_chr_I.g3099, CNIO.Cnig_chr_X.g25358, CNIO.Cnig_chr_X.g25360, CNIO.Cnig_chr_X.g25361							
N11.HOG0015609	OG0010165	n0						CNIO.Cnig_chr_II.g4543, CNIO.Cnig_chr_V.g21557							
N11.HOG0015610	OG0010166	n0						CNIO.Cnig_chr_V.g16373							
N11.HOG0015611	OG0010167	n0						CNIO.Cnig_chr_III.g8514, CNIO.Cnig_chr_III.g8516							
N11.HOG0015612	OG0010168	n0						CNIO.nigoni.pc_2016.07.11_011.g27532							
N11.HOG0015613	OG0010169	n0						CNIO.nigoni.pc_2016.07.11_019.g28261, CNIO.nigoni.pc_2016.07.11_019.g28262							
N11.HOG0015614	OG0010250	n0						CNIO.Cnig_chr_I.g248							
N11.HOG0015615	OG0010251	n2			CBRI.L5515_005552			CNIO.Cnig_chr_III.g11826							
N11.HOG0015616	OG0010251	n4			CBRI.L5515_004621			CNIO.Cnig_chr_III.g10646							
N11.HOG0015617	OG0010252	n0						CNIO.Cnig_chr_IV.g12213							
N11.HOG0015618	OG0010255	n1			CBRI.L5515_005149			CNIO.Cnig_chr_III.g11282							
N11.HOG0015619	OG0010255	n5						CNIO.Cnig_chr_I.g108							
N11.HOG0015620	OG0010259	n0			CBRI.L5515_004463			CNIO.Cnig_chr_III.g10449							
N11.HOG0015621	OG0010262	n0			CBRI.L5515_007612										
N11.HOG0015622	OG0010263	n0			CBRI.L5515_012963			CNIO.Cni-cutl-2							
N11.HOG0015623	OG0010265	n0			CBRI.L5515_014013			CNIO.Cni-hlh-3							
N11.HOG0015624	OG0010269	n0			CBRI.L5515_009854			CNIO.Cni-ipla-3, CNIO.Cnig_chr_V.g21954							
N11.HOG0015625	OG0010271	n0			CBRI.L5515_017958			CNIO.Cni-C45B2.6							
N11.HOG0015626	OG0010272	n0			CBRI.L5515_004827			CNIO.Cni-T02C1.1							
N11.HOG0015627	OG0010274	n0			CBRI.L5515_000835			CNIO.Cnig_chr_I.g1287							
N11.HOG0015628	OG0010275	n0						CNIO.Cni-Y56A3A.19							
N11.HOG0015629	OG0010276	n0			CBRI.L5515_011299			CNIO.Cni-F13H10.8							
