HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N4.HOG0010651	OG0011118	n0				HMAN.evm.TU.Chr1.824			PCOS.g7849	SCAV.g11103
N4.HOG0010652	OG0011119	n0				HMAN.evm.TU.Chr5.718			PCOS.g1349	
N4.HOG0010653	OG0011120	n0								SCAV.g7355
N4.HOG0010654	OG0011121	n0				HMAN.evm.TU.Chr7.14				SCAV.g6878
N4.HOG0010655	OG0011122	n0				HMAN.evm.TU.Chr10.598, HMAN.evm.TU.Chr6.1050				SCAV.g15582
N4.HOG0010656	OG0011123	n0				HMAN.evm.TU.Chr7.1137			PCOS.g11899	SCAV.g9776
N4.HOG0010657	OG0011125	n0				HMAN.evm.TU.Chr1.749				SCAV.g10927
N4.HOG0010658	OG0011126	n0				HMAN.evm.TU.Chr11.797				SCAV.g5694
N4.HOG0010659	OG0011127	n0				HMAN.evm.TU.Chr5.272			PCOS.g2398	
N4.HOG0010660	OG0011128	n0				HMAN.evm.TU.Chr2.129				SCAV.g3602
N4.HOG0010661	OG0011129	n0				HMAN.evm.TU.Chr12.1031				SCAV.g24
N4.HOG0010662	OG0011130	n0							PCOS.g2038	
N4.HOG0010663	OG0011131	n0				HMAN.evm.TU.Chr4.476			PCOS.g12802	SCAV.g12455, SCAV.g12629
N4.HOG0010664	OG0011132	n0								SCAV.g1516
N4.HOG0010665	OG0011133	n0				HMAN.evm.TU.Chr10.886			PCOS.g9107	SCAV.g1394
N4.HOG0010666	OG0011134	n0							PCOS.g9529	SCAV.g255
N4.HOG0010667	OG0011135	n0				HMAN.evm.TU.Chr4.601			PCOS.g5198	SCAV.g11929
N4.HOG0010668	OG0011136	n0				HMAN.evm.TU.Chr4.405			PCOS.g3948	SCAV.g13054
N4.HOG0010669	OG0011137	n0				HMAN.evm.TU.Chr4.1358			PCOS.g4607	SCAV.g13131
N4.HOG0010670	OG0011138	n0							PCOS.g5578	SCAV.g3226
N4.HOG0010671	OG0011139	n0				HMAN.evm.TU.Chr10.557			PCOS.g8727	SCAV.g1086
N4.HOG0010672	OG0011140	n0				HMAN.evm.TU.Chr11.687				SCAV.g5571
N4.HOG0010673	OG0011141	n0							PCOS.g2816	SCAV.g10680
N4.HOG0010674	OG0011142	n0							PCOS.g5607	SCAV.g4646
N4.HOG0010675	OG0011143	n0				HMAN.evm.TU.Chr2.342				
N4.HOG0010676	OG0011144	n0				HMAN.evm.TU.Chr2.885				SCAV.g4370
N4.HOG0010677	OG0011145	n0				HMAN.evm.TU.Chr5.566			PCOS.g1391	SCAV.g14146
N4.HOG0010678	OG0011146	n0				HMAN.evm.TU.Chr3.1355			PCOS.g5604	
N4.HOG0010679	OG0011147	n0				HMAN.evm.TU.Chr1.372			PCOS.g7621	SCAV.g10479
N4.HOG0010680	OG0011148	n0							PCOS.g7640	SCAV.g10467
N4.HOG0010681	OG0011149	n0				HMAN.evm.TU.Chr6.809			PCOS.g563	SCAV.g15928
N4.HOG0010682	OG0011150	n0								SCAV.g15902
N4.HOG0010683	OG0011151	n0				HMAN.evm.TU.Chr5.505			PCOS.g2324	SCAV.g14698
N4.HOG0010684	OG0011152	n0				HMAN.evm.TU.Chr6.1190, HMAN.evm.TU.Unplaced373.1				SCAV.g15726
N4.HOG0010685	OG0011153	n0							PCOS.g4041	SCAV.g5816
N4.HOG0010686	OG0011154	n0				HMAN.evm.TU.Chr11.82			PCOS.g3899	SCAV.g5045
N4.HOG0010687	OG0011155	n0							PCOS.g3680	SCAV.g5558
N4.HOG0010688	OG0011156	n0				HMAN.evm.TU.Chr7.567				SCAV.g384
N4.HOG0010689	OG0011157	n0							PCOS.g2720	SCAV.g2300
N4.HOG0010690	OG0011158	n0								SCAV.g12099
N4.HOG0010691	OG0011159	n0				HMAN.evm.TU.Chr4.705				
N4.HOG0010692	OG0011160	n0								SCAV.g1957, SCAV.g1965
N4.HOG0010693	OG0011161	n0				HMAN.evm.TU.Chr7.787			PCOS.g12016	
N4.HOG0010694	OG0011162	n0							PCOS.g8595	SCAV.g843
N4.HOG0010695	OG0011163	n0				HMAN.evm.TU.Chr3.1056			PCOS.g12266	SCAV.g4326
N4.HOG0010696	OG0011164	n0				HMAN.evm.TU.Chr1.191			PCOS.g10174	SCAV.g10301
N4.HOG0010697	OG0011165	n0				HMAN.evm.TU.Chr7.658, HMAN.evm.TU.Chr7.659				
N4.HOG0010698	OG0011166	n0				HMAN.evm.TU.Chr1.861				SCAV.g11062
N4.HOG0010699	OG0011167	n0				HMAN.evm.TU.Chr12.194			PCOS.g10507	SCAV.g7360
N4.HOG0010700	OG0011168	n0				HMAN.evm.TU.Chr2.705			PCOS.g11105	SCAV.g9568
N4.HOG0010701	OG0011169	n0				HMAN.evm.TU.Chr4.851			PCOS.g5097	SCAV.g12524
N4.HOG0010702	OG0011170	n0				HMAN.evm.TU.Chr8.247				SCAV.g2360
N4.HOG0010703	OG0011171	n0							PCOS.g7141	SCAV.g6468
N4.HOG0010704	OG0011172	n0				HMAN.evm.TU.Chr5.276				SCAV.g14478
N4.HOG0010705	OG0011173	n0							PCOS.g1898	SCAV.g6309
N4.HOG0010706	OG0011174	n0				HMAN.evm.TU.Chr4.1145			PCOS.g4671	SCAV.g12199
N4.HOG0010707	OG0011175	n0				HMAN.evm.TU.Chr1.554				
N4.HOG0010708	OG0011176	n0							PCOS.g5363	SCAV.g12573
N4.HOG0010709	OG0011177	n0				HMAN.evm.TU.Chr3.51				SCAV.g2678
N4.HOG0010710	OG0011178	n0							PCOS.g9558	SCAV.g49
N4.HOG0010711	OG0011179	n0				HMAN.evm.TU.Chr9.152			PCOS.g6681	SCAV.g6776
N4.HOG0010712	OG0011180	n0				HMAN.evm.TU.Chr5.1038				SCAV.g13764
N4.HOG0010713	OG0011181	n0				HMAN.evm.TU.Chr11.151			PCOS.g4223	
N4.HOG0010714	OG0011182	n0				HMAN.evm.TU.Chr13.572				SCAV.g8253
N4.HOG0010715	OG0011183	n0							PCOS.g5828	SCAV.g4638
N4.HOG0010716	OG0011184	n0				HMAN.evm.TU.Chr11.510				
N4.HOG0010717	OG0011185	n0				HMAN.evm.TU.Chr7.432				SCAV.g533
N4.HOG0010718	OG0011186	n0							PCOS.g9552	
N4.HOG0010719	OG0011187	n0				HMAN.evm.TU.Chr4.860			PCOS.g5044	SCAV.g12534
N4.HOG0010720	OG0011188	n0				HMAN.evm.TU.Chr11.437			PCOS.g3911	SCAV.g5965
N4.HOG0010721	OG0011189	n0				HMAN.evm.TU.Chr10.208				SCAV.g8748
N4.HOG0010722	OG0011190	n0				HMAN.evm.TU.Chr1.851			PCOS.g7558	SCAV.g11072
N4.HOG0010723	OG0011191	n0				HMAN.evm.TU.Chr4.164			PCOS.g12954	SCAV.g12833
N4.HOG0010724	OG0011192	n0							PCOS.g8247	
N4.HOG0010725	OG0011193	n0				HMAN.evm.TU.Chr5.136				
N4.HOG0010726	OG0011195	n0				HMAN.evm.TU.Chr3.1231				SCAV.g10664, SCAV.g15802, SCAV.g6448, SCAV.g8184
N4.HOG0010727	OG0011196	n0				HMAN.evm.TU.Chr10.444				SCAV.g968
N4.HOG0010728	OG0011197	n0				HMAN.evm.TU.Chr4.308			PCOS.g12726	SCAV.g12926
N4.HOG0010729	OG0011198	n0				HMAN.evm.TU.Chr7.571				SCAV.g387
N4.HOG0010730	OG0011199	n0				HMAN.evm.TU.Chr13.144			PCOS.g8407	SCAV.g5410
N4.HOG0010731	OG0011200	n0							PCOS.g3489	SCAV.g2547
N4.HOG0010732	OG0011201	n0				HMAN.evm.TU.Chr2.941				SCAV.g8870
N4.HOG0010733	OG0011202	n0				HMAN.evm.TU.Chr2.1541				SCAV.g4074
N4.HOG0010734	OG0011203	n0				HMAN.evm.TU.Chr11.1098			PCOS.g3809	
N4.HOG0010735	OG0011204	n0				HMAN.evm.TU.Chr1.1096			PCOS.g9850	
N4.HOG0010736	OG0011205	n0				HMAN.evm.TU.Chr9.682			PCOS.g6628	
N4.HOG0010737	OG0011206	n0				HMAN.evm.TU.Chr4.1040			PCOS.g4994	SCAV.g12309
N4.HOG0010738	OG0011207	n0				HMAN.evm.TU.Chr1.1500			PCOS.g9959	SCAV.g11555
N4.HOG0010739	OG0011208	n0				HMAN.evm.TU.Chr1.1092			PCOS.g9780	SCAV.g11285
N4.HOG0010740	OG0011209	n0				HMAN.evm.TU.Chr4.899				SCAV.g12491
N4.HOG0010741	OG0011210	n0				HMAN.evm.TU.Chr9.17			PCOS.g6693	SCAV.g6849
N4.HOG0010742	OG0011211	n0				HMAN.evm.TU.Chr1.1180				
N4.HOG0010743	OG0011212	n0							PCOS.g10113	SCAV.g11270
N4.HOG0010744	OG0011213	n0				HMAN.evm.TU.Chr7.677				
N4.HOG0010745	OG0011214	n0							PCOS.g258	SCAV.g15402
N4.HOG0010746	OG0011215	n0				HMAN.evm.TU.Chr8.185				SCAV.g1130
N4.HOG0010747	OG0011216	n0				HMAN.evm.TU.Chr5.64			PCOS.g1972	
N4.HOG0010748	OG0011217	n0				HMAN.evm.TU.Chr10.107			PCOS.g8484	SCAV.g8655
N4.HOG0010749	OG0011218	n0				HMAN.evm.TU.Chr3.119				SCAV.g3122
N4.HOG0010750	OG0011219	n0								SCAV.g9091, SCAV.g9092
N4.HOG0010751	OG0011220	n0				HMAN.evm.TU.Chr11.807			PCOS.g4321	SCAV.g5701
N4.HOG0010752	OG0011221	n0				HMAN.evm.TU.Chr1.1218			PCOS.g10015	
N4.HOG0010753	OG0011222	n0				HMAN.evm.TU.Chr2.355			PCOS.g10767	SCAV.g9289
N4.HOG0010754	OG0011223	n0				HMAN.evm.TU.Chr9.367			PCOS.g6655	SCAV.g6511
N4.HOG0010755	OG0011224	n0				HMAN.evm.TU.Chr3.272				SCAV.g2996
N4.HOG0010756	OG0011225	n0				HMAN.evm.TU.Chr11.815				SCAV.g5712, SCAV.g5713
N4.HOG0010757	OG0011226	n0				HMAN.evm.TU.Chr2.1196				
N4.HOG0010758	OG0011227	n0				HMAN.evm.TU.Chr1.1316			PCOS.g9998	SCAV.g11686
N4.HOG0010759	OG0011228	n0							PCOS.g6614	SCAV.g6180
N4.HOG0010760	OG0011229	n0				HMAN.evm.TU.Chr3.780			PCOS.g12401	SCAV.g3313
N4.HOG0010761	OG0011230	n0				HMAN.evm.TU.Chr7.433			PCOS.g9313	SCAV.g532
N4.HOG0010762	OG0011231	n0				HMAN.evm.TU.Chr6.490			PCOS.g835	SCAV.g15026
N4.HOG0010763	OG0011232	n0				HMAN.evm.TU.Chr6.976			PCOS.g110	SCAV.g15360
N4.HOG0010764	OG0011233	n0				HMAN.evm.TU.Chr9.1102, HMAN.evm.TU.Chr9.1125				SCAV.g7821
N4.HOG0010765	OG0011234	n0				HMAN.evm.TU.Chr9.284				
N4.HOG0010766	OG0011235	n0								SCAV.g4274
N4.HOG0010767	OG0011236	n0				HMAN.evm.TU.Chr6.841				SCAV.g15441
N4.HOG0010768	OG0011237	n0				HMAN.evm.TU.Chr8.968				SCAV.g1854
N4.HOG0010769	OG0011238	n0				HMAN.evm.TU.Chr6.366				SCAV.g15138, SCAV.g8690
N4.HOG0010770	OG0011240	n0				HMAN.evm.TU.Chr9.106			PCOS.g6995	SCAV.g6727
N4.HOG0010771	OG0011241	n0				HMAN.evm.TU.Chr10.646			PCOS.g8884	SCAV.g2503
N4.HOG0010772	OG0011242	n0				HMAN.evm.TU.Chr9.467			PCOS.g6754	SCAV.g6414
N4.HOG0010773	OG0011243	n0							PCOS.g7931	SCAV.g8123
N4.HOG0010774	OG0011244	n0				HMAN.evm.TU.Chr8.684			PCOS.g3018	
N4.HOG0010775	OG0011245	n0							PCOS.g10644	SCAV.g6974
N4.HOG0010776	OG0011246	n0				HMAN.evm.TU.Chr6.228			PCOS.g2205	SCAV.g14470
N4.HOG0010777	OG0011247	n0				HMAN.evm.TU.Chr11.421				SCAV.g5980
N4.HOG0010778	OG0011248	n0				HMAN.evm.TU.Chr13.658			PCOS.g7889	
N4.HOG0010779	OG0011249	n0				HMAN.evm.TU.Chr7.697			PCOS.g12195	SCAV.g10115
N4.HOG0010780	OG0011250	n0							PCOS.g2640	
N4.HOG0010781	OG0011251	n0				HMAN.evm.TU.Chr9.437			PCOS.g7179	SCAV.g6429
N4.HOG0010782	OG0011252	n0				HMAN.evm.TU.Chr2.365				SCAV.g9283
N4.HOG0010783	OG0011253	n0				HMAN.evm.TU.Chr7.1134			PCOS.g12102	
N4.HOG0010784	OG0011254	n0				HMAN.evm.TU.Chr3.683				SCAV.g3217
N4.HOG0010785	OG0011255	n0							PCOS.g11904	SCAV.g4686
N4.HOG0010786	OG0011256	n0							PCOS.g6539	SCAV.g6166
N4.HOG0010787	OG0011257	n0				HMAN.evm.TU.Chr13.250			PCOS.g462	SCAV.g5334
N4.HOG0010788	OG0011258	n0				HMAN.evm.TU.Chr1.388			PCOS.g7639	SCAV.g10470
N4.HOG0010789	OG0011259	n0				HMAN.evm.TU.Chr7.183			PCOS.g11854	SCAV.g9770
N4.HOG0010790	OG0011260	n0				HMAN.evm.TU.Chr6.1106			PCOS.g288	SCAV.g15641
N4.HOG0010791	OG0011261	n0				HMAN.evm.TU.Chr7.18			PCOS.g10702	SCAV.g6882
N4.HOG0010792	OG0011262	n0				HMAN.evm.TU.Chr1.1008			PCOS.g10226	SCAV.g11202
N4.HOG0010793	OG0011263	n0				HMAN.evm.TU.Chr6.589				
N4.HOG0010794	OG0011264	n0				HMAN.evm.TU.Chr12.247			PCOS.g10502	SCAV.g7128
N4.HOG0010795	OG0011265	n0				HMAN.evm.TU.Chr1.192				SCAV.g10300
N4.HOG0010796	OG0011266	n0				HMAN.evm.TU.Chr1.731				SCAV.g10227
N4.HOG0010797	OG0011267	n0				HMAN.evm.TU.Chr7.777				SCAV.g9979
N4.HOG0010798	OG0011268	n0				HMAN.evm.TU.Chr10.963, HMAN.evm.TU.Chr10.974, HMAN.evm.TU.Chr10.975, HMAN.evm.TU.Chr10.976				SCAV.g1504
N4.HOG0010799	OG0011269	n0				HMAN.evm.TU.Chr11.554			PCOS.g4394	SCAV.g5918
N4.HOG0010800	OG0011270	n0							PCOS.g4997	
N4.HOG0010801	OG0011271	n0							PCOS.g4695	SCAV.g12646
N4.HOG0010802	OG0011272	n0				HMAN.evm.TU.Chr4.1357			PCOS.g4606	SCAV.g13132
N4.HOG0010803	OG0011273	n0								SCAV.g2254
N4.HOG0010804	OG0011274	n0							PCOS.g5926	SCAV.g2763
N4.HOG0010805	OG0011275	n0				HMAN.evm.TU.Chr5.124			PCOS.g1731	SCAV.g14311
N4.HOG0010806	OG0011276	n0				HMAN.evm.TU.Chr1.557			PCOS.g7602	
N4.HOG0010807	OG0011277	n0				HMAN.evm.TU.Chr4.796			PCOS.g5415	SCAV.g11794
N4.HOG0010808	OG0011278	n0							PCOS.g47	SCAV.g15868
N4.HOG0010809	OG0011279	n0				HMAN.evm.TU.Chr12.982			PCOS.g9673	SCAV.g278
N4.HOG0010810	OG0011280	n0				HMAN.evm.TU.Chr8.57, HMAN.evm.TU.Chr8.58			PCOS.g2569	SCAV.g1252, SCAV.g15574
N4.HOG0010811	OG0011281	n0				HMAN.evm.TU.Chr1.4				SCAV.g10151
N4.HOG0010812	OG0011282	n0				HMAN.evm.TU.Chr2.954			PCOS.g11074	SCAV.g8867
N4.HOG0010813	OG0011283	n0							PCOS.g6399	SCAV.g8508
N4.HOG0010814	OG0011284	n0							PCOS.g6794	SCAV.g6287
N4.HOG0010815	OG0011285	n0				HMAN.evm.TU.Chr9.528			PCOS.g6886	SCAV.g6317
N4.HOG0010816	OG0011286	n0				HMAN.evm.TU.Chr11.830				SCAV.g5728
N4.HOG0010817	OG0011287	n0				HMAN.evm.TU.Chr1.461			PCOS.g7333	SCAV.g10536
N4.HOG0010818	OG0011288	n0				HMAN.evm.TU.Chr13.117			PCOS.g8430	SCAV.g5432
N4.HOG0010819	OG0011289	n0				HMAN.evm.TU.Chr5.474			PCOS.g2296	SCAV.g14652
N4.HOG0010820	OG0011290	n0				HMAN.evm.TU.Chr2.1552				SCAV.g4084
N4.HOG0010821	OG0011291	n0							PCOS.g3547	SCAV.g7639
N4.HOG0010822	OG0011292	n0				HMAN.evm.TU.Chr1.598			PCOS.g7667	SCAV.g10692
N4.HOG0010823	OG0011293	n0				HMAN.evm.TU.Chr6.1151				SCAV.g15662
N4.HOG0010824	OG0011294	n0				HMAN.evm.TU.Chr4.160				SCAV.g12826
N4.HOG0010825	OG0011295	n0				HMAN.evm.TU.Chr4.262			PCOS.g12710	SCAV.g12901
N4.HOG0010826	OG0011296	n0				HMAN.evm.TU.Chr3.466				
N4.HOG0010827	OG0011297	n0				HMAN.evm.TU.Chr1.1390			PCOS.g10004	SCAV.g11637
N4.HOG0010828	OG0011298	n0				HMAN.evm.TU.Chr5.284			PCOS.g2391	SCAV.g14486
N4.HOG0010829	OG0011299	n0							PCOS.g3053	SCAV.g1835
N4.HOG0010830	OG0011300	n0							PCOS.g3052	SCAV.g1772
N4.HOG0010831	OG0011301	n0				HMAN.evm.TU.Chr2.1509			PCOS.g11483	SCAV.g4604
N4.HOG0010832	OG0011302	n0				HMAN.evm.TU.Chr3.1195			PCOS.g5585	SCAV.g4167
N4.HOG0010833	OG0011303	n0							PCOS.g5959	SCAV.g3152
N4.HOG0010834	OG0011304	n0							PCOS.g11365	SCAV.g4038
N4.HOG0010835	OG0011305	n0				HMAN.evm.TU.Chr8.600			PCOS.g3194	
N4.HOG0010836	OG0011306	n0				HMAN.evm.TU.Chr3.234			PCOS.g5703	SCAV.g2719
N4.HOG0010837	OG0011307	n0				HMAN.evm.TU.Chr5.116			PCOS.g1734	SCAV.g14305
N4.HOG0010838	OG0011308	n0							PCOS.g321	SCAV.g15595
N4.HOG0010839	OG0011309	n0				HMAN.evm.TU.Chr6.193			PCOS.g929	SCAV.g15283
N4.HOG0010840	OG0011310	n0				HMAN.evm.TU.Chr6.4			PCOS.g1095	SCAV.g14815
N4.HOG0010841	OG0011311	n0							PCOS.g1543	
N4.HOG0010842	OG0011312	n0				HMAN.evm.TU.Chr10.786			PCOS.g9012	SCAV.g1480
N4.HOG0010843	OG0011313	n0				HMAN.evm.TU.Chr4.1586			PCOS.g12310	
N4.HOG0010844	OG0011314	n0				HMAN.evm.TU.Chr4.304				SCAV.g12932
N4.HOG0010845	OG0011315	n0				HMAN.evm.TU.Chr10.242			PCOS.g8754	SCAV.g744
N4.HOG0010846	OG0011316	n0							PCOS.g5352	SCAV.g12568
N4.HOG0010847	OG0011317	n0				HMAN.evm.TU.Chr10.482				SCAV.g1002
N4.HOG0010848	OG0011318	n0				HMAN.evm.TU.Chr9.289				SCAV.g6599
N4.HOG0010849	OG0011319	n0							PCOS.g5639	SCAV.g2959
N4.HOG0010850	OG0011320	n0				HMAN.evm.TU.Chr13.28				SCAV.g5508
N4.HOG0010851	OG0011322	n0				HMAN.evm.TU.Chr13.832			PCOS.g8008	SCAV.g8372
N4.HOG0010852	OG0011323	n0				HMAN.evm.TU.Chr12.52				SCAV.g7444
N4.HOG0010853	OG0011324	n0				HMAN.evm.TU.Chr2.707			PCOS.g11103	SCAV.g9566
N4.HOG0010854	OG0011325	n0				HMAN.evm.TU.Chr8.598			PCOS.g3196	SCAV.g2010
N4.HOG0010855	OG0011326	n0				HMAN.evm.TU.Chr7.37			PCOS.g10583	SCAV.g6897
N4.HOG0010856	OG0011327	n0				HMAN.evm.TU.Chr5.226			PCOS.g2199	SCAV.g14420
N4.HOG0010857	OG0011328	n0							PCOS.g12520	SCAV.g3455
N4.HOG0010858	OG0011329	n0							PCOS.g5681	SCAV.g3052
N4.HOG0010859	OG0011330	n0							PCOS.g456	SCAV.g14896
N4.HOG0010860	OG0011331	n0				HMAN.evm.TU.Chr1.1491				SCAV.g11565
N4.HOG0010861	OG0011332	n0				HMAN.evm.TU.Chr1.1112			PCOS.g10029	SCAV.g11309
N4.HOG0010862	OG0011333	n0				HMAN.evm.TU.Chr11.1005				SCAV.g7496
N4.HOG0010863	OG0011334	n0				HMAN.evm.TU.Chr3.1048			PCOS.g12390	SCAV.g4342
N4.HOG0010864	OG0011335	n0							PCOS.g4019	SCAV.g5832
N4.HOG0010865	OG0011336	n0				HMAN.evm.TU.Chr4.196			PCOS.g12615	SCAV.g12857
N4.HOG0010866	OG0011337	n0				HMAN.evm.TU.Chr5.1243			PCOS.g1198	SCAV.g13580
N4.HOG0010867	OG0011338	n0				HMAN.evm.TU.Chr4.839			PCOS.g5397	SCAV.g12547
N4.HOG0010868	OG0011339	n0								SCAV.g12441
N4.HOG0010869	OG0011340	n0				HMAN.evm.TU.Chr4.621			PCOS.g5154	SCAV.g11925
N4.HOG0010870	OG0011341	n0							PCOS.g4920	
N4.HOG0010871	OG0011342	n0							PCOS.g2472	SCAV.g2154
N4.HOG0010872	OG0011343	n0							PCOS.g2977	SCAV.g1645
N4.HOG0010873	OG0011344	n0				HMAN.evm.TU.Chr4.1532			PCOS.g4836	SCAV.g13308
N4.HOG0010874	OG0011345	n0				HMAN.evm.TU.Chr12.19			PCOS.g10317	SCAV.g7486
N4.HOG0010875	OG0011346	n0								SCAV.g2171
N4.HOG0010876	OG0011347	n0				HMAN.evm.TU.Chr8.551			PCOS.g2919	SCAV.g2051
N4.HOG0010877	OG0011348	n0							PCOS.g5730	SCAV.g2971
N4.HOG0010878	OG0011349	n0				HMAN.evm.TU.Chr11.692				SCAV.g5575
N4.HOG0010879	OG0011350	n0				HMAN.evm.TU.Chr5.47			PCOS.g1988	SCAV.g10961, SCAV.g14245, SCAV.g14246
N4.HOG0010880	OG0011351	n0							PCOS.g618	SCAV.g15873
N4.HOG0010881	OG0011352	n0				HMAN.evm.TU.Chr11.482			PCOS.g4008	SCAV.g5842
N4.HOG0010882	OG0011353	n0				HMAN.evm.TU.Chr7.1140			PCOS.g11880	SCAV.g9773
N4.HOG0010883	OG0011354	n0				HMAN.evm.TU.Chr5.211			PCOS.g2240	SCAV.g14400
N4.HOG0010884	OG0011355	n0				HMAN.evm.TU.Chr1.684			PCOS.g7690	SCAV.g10775
N4.HOG0010885	OG0011356	n0				HMAN.evm.TU.Chr8.543			PCOS.g2527	SCAV.g2062
N4.HOG0010886	OG0011357	n0				HMAN.evm.TU.Chr10.585			PCOS.g8990	SCAV.g1111
N4.HOG0010887	OG0011358	n0							PCOS.g699	
N4.HOG0010888	OG0011359	n0				HMAN.evm.TU.Chr11.788				SCAV.g5684
N4.HOG0010889	OG0011360	n0				HMAN.evm.TU.Chr12.711				SCAV.g95
N4.HOG0010890	OG0011361	n0				HMAN.evm.TU.Chr1.1601			PCOS.g10087	SCAV.g11414
N4.HOG0010891	OG0011362	n0							PCOS.g917	SCAV.g15094
N4.HOG0010892	OG0011363	n0				HMAN.evm.TU.Chr2.584				SCAV.g9069
N4.HOG0010893	OG0011364	n0				HMAN.evm.TU.Chr9.196			PCOS.g7031	SCAV.g6670
N4.HOG0010894	OG0011365	n0				HMAN.evm.TU.Chr9.864				SCAV.g7836
N4.HOG0010895	OG0011366	n0				HMAN.evm.TU.Chr9.331				SCAV.g6556
N4.HOG0010896	OG0011367	n0				HMAN.evm.TU.Chr9.347			PCOS.g6724	SCAV.g6530
N4.HOG0010897	OG0011368	n0							PCOS.g10878	SCAV.g8917
N4.HOG0010898	OG0011369	n0							PCOS.g10877	SCAV.g8918
N4.HOG0010899	OG0011370	n0				HMAN.evm.TU.Chr12.458			PCOS.g10546	SCAV.g7142
N4.HOG0010900	OG0011371	n0				HMAN.evm.TU.Chr1.1387			PCOS.g10010	
N4.HOG0010901	OG0011372	n0				HMAN.evm.TU.Chr11.382				SCAV.g6016
N4.HOG0010902	OG0011373	n0								SCAV.g15378, SCAV.g15379
N4.HOG0010903	OG0011374	n0				HMAN.evm.TU.Chr3.1261			PCOS.g5982	
N4.HOG0010904	OG0011375	n0							PCOS.g12707	
N4.HOG0010905	OG0011376	n0								SCAV.g9555
N4.HOG0010906	OG0011377	n0							PCOS.g9318	SCAV.g302
N4.HOG0010907	OG0011378	n0							PCOS.g9308	SCAV.g301
N4.HOG0010908	OG0011379	n0				HMAN.evm.TU.Chr4.1179			PCOS.g4636	SCAV.g12713
N4.HOG0010909	OG0011380	n0				HMAN.evm.TU.Chr3.32			PCOS.g5498	
N4.HOG0010910	OG0011381	n0				HMAN.evm.TU.Chr5.1345			PCOS.g1428	SCAV.g13493
N4.HOG0010911	OG0011382	n0							PCOS.g1450	SCAV.g13410
N4.HOG0010912	OG0011383	n0				HMAN.evm.TU.Chr5.1144			PCOS.g1691	SCAV.g13674
N4.HOG0010913	OG0011384	n0				HMAN.evm.TU.Chr4.1165			PCOS.g4659	SCAV.g12688
N4.HOG0010914	OG0011385	n0				HMAN.evm.TU.Chr12.306				
N4.HOG0010915	OG0011386	n0							PCOS.g7856	SCAV.g11116
N4.HOG0010916	OG0011387	n0							PCOS.g7858	SCAV.g11118
N4.HOG0010917	OG0011388	n0				HMAN.evm.TU.Chr1.67			PCOS.g7256	SCAV.g10208
N4.HOG0010918	OG0011389	n0				HMAN.evm.TU.Chr6.1296			PCOS.g247	
N4.HOG0010919	OG0011390	n0				HMAN.evm.TU.Chr1.937			PCOS.g7633	SCAV.g10990
N4.HOG0010920	OG0011391	n0				HMAN.evm.TU.Chr8.671			PCOS.g3006	SCAV.g1926
N4.HOG0010921	OG0011392	n0				HMAN.evm.TU.Chr7.1096			PCOS.g12089	
N4.HOG0010922	OG0011393	n0							PCOS.g5785	SCAV.g3212
N4.HOG0010923	OG0011394	n0				HMAN.evm.TU.Chr5.845			PCOS.g1379	SCAV.g13944
N4.HOG0010924	OG0011395	n0				HMAN.evm.TU.Chr6.963				SCAV.g15481
N4.HOG0010925	OG0011396	n0							PCOS.g12837	SCAV.g12059
N4.HOG0010926	OG0011397	n0							PCOS.g12836	SCAV.g12060
N4.HOG0010927	OG0011398	n0				HMAN.evm.TU.Chr13.366			PCOS.g8057	SCAV.g7964
N4.HOG0010928	OG0011399	n0				HMAN.evm.TU.Chr8.797			PCOS.g3432	SCAV.g2527
N4.HOG0010929	OG0011400	n0				HMAN.evm.TU.Chr5.475				SCAV.g14653
N4.HOG0010930	OG0011401	n0				HMAN.evm.TU.Chr11.619			PCOS.g4136	SCAV.g5782
N4.HOG0010931	OG0011402	n0				HMAN.evm.TU.Chr11.90			PCOS.g10097	SCAV.g5060
N4.HOG0010932	OG0011403	n0				HMAN.evm.TU.Chr1.144			PCOS.g10198	SCAV.g10269
N4.HOG0010933	OG0011404	n0				HMAN.evm.TU.Chr1.1201				SCAV.g11389
N4.HOG0010934	OG0011405	n0				HMAN.evm.TU.Chr10.230			PCOS.g8512	SCAV.g727
N4.HOG0010935	OG0011406	n0							PCOS.g7157	SCAV.g6373
N4.HOG0010936	OG0011407	n0				HMAN.evm.TU.Chr5.127			PCOS.g2235	SCAV.g14315
N4.HOG0010937	OG0011408	n0							PCOS.g8594	
N4.HOG0010938	OG0011409	n0				HMAN.evm.TU.Chr7.921				SCAV.g9852
N4.HOG0010939	OG0011410	n0				HMAN.evm.TU.Chr3.219			PCOS.g5465	SCAV.g3030
N4.HOG0010940	OG0011411	n0				HMAN.evm.TU.Chr4.50			PCOS.g5332	SCAV.g12114
N4.HOG0010941	OG0011412	n0				HMAN.evm.TU.Chr7.114				SCAV.g6979
N4.HOG0010942	OG0011413	n0				HMAN.evm.TU.Chr4.370				
N4.HOG0010943	OG0011414	n0				HMAN.evm.TU.Chr12.629				
N4.HOG0010944	OG0011415	n0				HMAN.evm.TU.Chr7.36				SCAV.g6896
N4.HOG0010945	OG0011417	n0				HMAN.evm.TU.Chr4.904				SCAV.g12478
