HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N5.HOG0019254	OG0012380	n0			EAND.evm.TU.Chr02.1852			NNAJ.FUN_023132		
N5.HOG0019255	OG0012381	n0			EAND.evm.TU.Chr02.1727			NNAJ.FUN_023342		
N5.HOG0019256	OG0012382	n0			EAND.evm.TU.Chr01.1818			NNAJ.FUN_003185		
N5.HOG0019257	OG0012383	n0			EAND.evm.TU.Chr09.156			NNAJ.FUN_019205		
N5.HOG0019258	OG0012385	n0			EAND.evm.TU.Chr07.1627			NNAJ.FUN_015203		
N5.HOG0019259	OG0012386	n0			EAND.evm.TU.Chr03.3003			NNAJ.FUN_012118		
N5.HOG0019260	OG0012387	n0			EAND.evm.TU.Chr11.950			NNAJ.FUN_028384		
N5.HOG0019261	OG0012388	n0			EAND.evm.TU.Chr06.2144					
N5.HOG0019262	OG0012389	n0						NNAJ.FUN_027053		
N5.HOG0019263	OG0012391	n0			EAND.evm.TU.Chr03.1465			NNAJ.FUN_009273		
N5.HOG0019264	OG0012392	n0						NNAJ.FUN_026797		
N5.HOG0019265	OG0012393	n0			EAND.evm.TU.Chr09.575					
N5.HOG0019266	OG0012394	n0			EAND.evm.TU.Chr01.916, EAND.evm.TU.Chr01.917			NNAJ.FUN_001574		
N5.HOG0019267	OG0012395	n0						NNAJ.FUN_009863		
N5.HOG0019268	OG0012396	n0						NNAJ.FUN_008682		
N5.HOG0019269	OG0012397	n0						NNAJ.FUN_003703		
N5.HOG0019270	OG0012398	n0			EAND.evm.TU.Chr08.2021			NNAJ.FUN_047534, NNAJ.FUN_047535		
N5.HOG0019271	OG0012399	n0			EAND.evm.TU.Chr02.3242			NNAJ.FUN_040234, NNAJ.FUN_040235		
N5.HOG0019272	OG0012400	n0			EAND.evm.TU.Chr07.1904			NNAJ.FUN_015701		
N5.HOG0019273	OG0012401	n0			EAND.evm.TU.Chr09.904			NNAJ.FUN_017917		
N5.HOG0019274	OG0012402	n0			EAND.evm.TU.Chr09.942					
N5.HOG0019275	OG0012403	n0			EAND.evm.TU.Chr07.2224			NNAJ.FUN_016232		
N5.HOG0019276	OG0012404	n2			EAND.evm.TU.Chr04.696			NNAJ.FUN_034189		
N5.HOG0019277	OG0012404	n3			EAND.evm.TU.Chr02.2005			NNAJ.FUN_022886		
N5.HOG0019278	OG0012405	n0			EAND.evm.TU.Chr03.946			NNAJ.FUN_031031		
N5.HOG0019279	OG0012406	n0			EAND.evm.TU.Chr08.328, EAND.evm.TU.Chr08.329, EAND.evm.TU.ctg3427.1			NNAJ.FUN_032473		
N5.HOG0019280	OG0012408	n0			EAND.evm.TU.Chr02.518			NNAJ.FUN_035959, NNAJ.FUN_035961		
N5.HOG0019281	OG0012409	n0						NNAJ.FUN_033241		
N5.HOG0019282	OG0012411	n0						NNAJ.FUN_031828		
N5.HOG0019283	OG0012413	n0						NNAJ.FUN_041561		
N5.HOG0019284	OG0012414	n0			EAND.evm.TU.Chr03.2138			NNAJ.FUN_010508		
N5.HOG0019285	OG0012415	n0			EAND.evm.TU.Chr03.2466			NNAJ.FUN_011130		
N5.HOG0019286	OG0012416	n0			EAND.evm.TU.Chr11.1397			NNAJ.FUN_029289		
N5.HOG0019287	OG0012417	n0						NNAJ.FUN_011746		
N5.HOG0019288	OG0012418	n0						NNAJ.FUN_041253		
N5.HOG0019289	OG0012419	n0			EAND.evm.TU.Chr04.1614			NNAJ.FUN_021983		
N5.HOG0019290	OG0012420	n0			EAND.evm.TU.Chr10.912			NNAJ.FUN_026793		
N5.HOG0019291	OG0012421	n0						NNAJ.FUN_009888		
N5.HOG0019292	OG0012422	n0			EAND.evm.TU.Chr01.1892			NNAJ.FUN_003332		
N5.HOG0019293	OG0012423	n0						NNAJ.FUN_020987		
N5.HOG0019294	OG0012424	n0						NNAJ.FUN_044818		
N5.HOG0019295	OG0012427	n0						NNAJ.FUN_028373		
N5.HOG0019296	OG0012428	n0			EAND.evm.TU.Chr03.507			NNAJ.FUN_045869		
N5.HOG0019297	OG0012429	n0			EAND.evm.TU.Chr06.1916			NNAJ.FUN_042617		
N5.HOG0019298	OG0012430	n0			EAND.evm.TU.ctg3141.2			NNAJ.FUN_041979		
N5.HOG0019299	OG0012431	n0			EAND.evm.TU.Chr06.1142			NNAJ.FUN_040456		
N5.HOG0019300	OG0012432	n0						NNAJ.FUN_023203, NNAJ.FUN_040165		
N5.HOG0019301	OG0012433	n0			EAND.evm.TU.Chr11.769			NNAJ.FUN_029620		
N5.HOG0019302	OG0012435	n0			EAND.evm.TU.Chr01.2293			NNAJ.FUN_004148, NNAJ.FUN_004149		
N5.HOG0019303	OG0012436	n0			EAND.evm.TU.Chr02.1760			NNAJ.FUN_023295, NNAJ.FUN_023296, NNAJ.FUN_023297		
N5.HOG0019304	OG0012438	n0			EAND.evm.TU.Chr09.185, EAND.evm.TU.ctg4615.2			NNAJ.FUN_018971		
N5.HOG0019305	OG0012439	n0						NNAJ.FUN_019335		
N5.HOG0019306	OG0012440	n0			EAND.evm.TU.Chr07.23			NNAJ.FUN_012701		
N5.HOG0019307	OG0012441	n0			EAND.evm.TU.Chr04.877, EAND.evm.TU.Chr09.1055					
N5.HOG0019308	OG0012442	n0			EAND.evm.TU.Chr11.659					
N5.HOG0019309	OG0012443	n0			EAND.evm.TU.Chr05.1470					
N5.HOG0019310	OG0012444	n0						NNAJ.FUN_045849		
N5.HOG0019311	OG0012445	n0			EAND.evm.TU.ctg241.19			NNAJ.FUN_034299		
N5.HOG0019312	OG0012446	n0			EAND.evm.TU.Chr09.39			NNAJ.FUN_019347		
N5.HOG0019313	OG0012448	n0			EAND.evm.TU.Chr02.1769, EAND.evm.TU.ctg4818.1			NNAJ.FUN_023278		
N5.HOG0019314	OG0012450	n0			EAND.evm.TU.Chr01.2502			NNAJ.FUN_004573		
N5.HOG0019315	OG0012451	n0			EAND.evm.TU.Chr04.1125			NNAJ.FUN_022760		
N5.HOG0019316	OG0012453	n0			EAND.evm.TU.Chr02.1140			NNAJ.FUN_037164, NNAJ.FUN_037165		
N5.HOG0019317	OG0012455	n0						NNAJ.FUN_039325		
N5.HOG0019318	OG0012457	n0			EAND.evm.TU.Chr08.153			NNAJ.FUN_032753		
N5.HOG0019319	OG0012459	n0						NNAJ.FUN_017813		
N5.HOG0019320	OG0012460	n0			EAND.evm.TU.Chr02.602			NNAJ.FUN_036084		
N5.HOG0019321	OG0012461	n0			EAND.evm.TU.Chr10.794			NNAJ.FUN_026959		
N5.HOG0019322	OG0012462	n0			EAND.evm.TU.Chr05.841			NNAJ.FUN_007328, NNAJ.FUN_007329		
N5.HOG0019323	OG0012463	n0			EAND.evm.TU.Chr01.2914			NNAJ.FUN_036757		
N5.HOG0019324	OG0012464	n2			EAND.evm.TU.Chr03.2367			NNAJ.FUN_010931		
N5.HOG0019325	OG0012464	n3			EAND.evm.TU.Chr01.1126			NNAJ.FUN_001924		
N5.HOG0019326	OG0012465	n0			EAND.evm.TU.Chr03.2711			NNAJ.FUN_011578, NNAJ.FUN_039336		
N5.HOG0019327	OG0012466	n0			EAND.evm.TU.Chr01.3272			NNAJ.FUN_024685		
N5.HOG0019328	OG0012467	n0			EAND.evm.TU.Chr03.316			NNAJ.FUN_045556		
N5.HOG0019329	OG0012469	n0			EAND.evm.TU.Chr07.1834					
N5.HOG0019330	OG0012471	n0			EAND.evm.TU.Chr01.1517			NNAJ.FUN_002597		
N5.HOG0019331	OG0012472	n0			EAND.evm.TU.Chr07.182			NNAJ.FUN_012527		
N5.HOG0019332	OG0012473	n0			EAND.evm.TU.Chr04.2459			NNAJ.FUN_020414		
N5.HOG0019333	OG0012474	n0			EAND.evm.TU.Chr02.19			NNAJ.FUN_034376		
N5.HOG0019334	OG0012475	n0						NNAJ.FUN_017151		
N5.HOG0019335	OG0012476	n0			EAND.evm.TU.Chr02.2490			NNAJ.FUN_038612		
N5.HOG0019336	OG0012477	n0			EAND.evm.TU.Chr01.606			NNAJ.FUN_000935		
N5.HOG0019337	OG0012478	n0			EAND.evm.TU.Chr02.1492			NNAJ.FUN_023759, NNAJ.FUN_023760		
N5.HOG0019338	OG0012479	n0						NNAJ.FUN_002655		
N5.HOG0019339	OG0012481	n0			EAND.evm.TU.Chr01.1327			NNAJ.FUN_002271		
N5.HOG0019340	OG0012482	n0			EAND.evm.TU.Chr03.1983			NNAJ.FUN_010246		
N5.HOG0019341	OG0012483	n0						NNAJ.FUN_007447, NNAJ.FUN_044419		
N5.HOG0019342	OG0012484	n0			EAND.evm.TU.Chr07.2273			NNAJ.FUN_016287		
N5.HOG0019343	OG0012485	n0						NNAJ.FUN_001676		
N5.HOG0019344	OG0012486	n0						NNAJ.FUN_043905		
N5.HOG0019345	OG0012489	n0			EAND.evm.TU.Chr06.677			NNAJ.FUN_041222		
N5.HOG0019346	OG0012490	n0						NNAJ.FUN_039281		
N5.HOG0019347	OG0012491	n2			EAND.evm.TU.Chr04.1541			NNAJ.FUN_022096		
N5.HOG0019348	OG0012491	n3			EAND.evm.TU.Chr04.1542			NNAJ.FUN_022095		
N5.HOG0019349	OG0012493	n0						NNAJ.FUN_019106		
N5.HOG0019350	OG0012494	n0			EAND.evm.TU.Chr01.1519			NNAJ.FUN_002602		
N5.HOG0019351	OG0012495	n0			EAND.evm.TU.Chr07.1260			NNAJ.FUN_014586		
N5.HOG0019352	OG0012496	n0						NNAJ.FUN_041450		
N5.HOG0019353	OG0012497	n0						NNAJ.FUN_009474, NNAJ.FUN_009489		
N5.HOG0019354	OG0012498	n0			EAND.evm.TU.Chr04.1841			NNAJ.FUN_021543		
N5.HOG0019355	OG0012499	n0						NNAJ.FUN_041963		
N5.HOG0019356	OG0012500	n0			EAND.evm.TU.Chr02.352			NNAJ.FUN_036301		
N5.HOG0019357	OG0012501	n0			EAND.evm.TU.Chr02.1268			NNAJ.FUN_036964		
N5.HOG0019358	OG0012502	n0			EAND.evm.TU.Chr03.1028			NNAJ.FUN_030890		
N5.HOG0019359	OG0012503	n0						NNAJ.FUN_002073		
N5.HOG0019360	OG0012505	n0			EAND.evm.TU.Chr09.1195			NNAJ.FUN_017371		
N5.HOG0019361	OG0012506	n0			EAND.evm.TU.Chr01.3188			NNAJ.FUN_024581		
N5.HOG0019362	OG0012507	n0			EAND.evm.TU.Chr01.2047					
N5.HOG0019363	OG0012508	n0			EAND.evm.TU.Chr03.1848			NNAJ.FUN_009997		
N5.HOG0019364	OG0012509	n0			EAND.evm.TU.Chr04.1448			NNAJ.FUN_022347		
N5.HOG0019365	OG0012510	n0			EAND.evm.TU.Chr05.1050			NNAJ.FUN_007011		
N5.HOG0019366	OG0012511	n0			EAND.evm.TU.Chr07.340			NNAJ.FUN_012928		
N5.HOG0019367	OG0012512	n0			EAND.evm.TU.Chr06.2256			NNAJ.FUN_044321		
N5.HOG0019368	OG0012513	n0			EAND.evm.TU.Chr06.606			NNAJ.FUN_041328		
N5.HOG0019369	OG0012514	n0			EAND.evm.TU.Chr02.3212			NNAJ.FUN_039861		
N5.HOG0019370	OG0012515	n0			EAND.evm.TU.Chr03.734			NNAJ.FUN_045263		
N5.HOG0019371	OG0012517	n0			EAND.evm.TU.Chr01.2798					
N5.HOG0019372	OG0012518	n0						NNAJ.FUN_045220		
N5.HOG0019373	OG0012519	n0			EAND.evm.TU.Chr04.2685			NNAJ.FUN_020049		
N5.HOG0019374	OG0012520	n0			EAND.evm.TU.ctg2062.3			NNAJ.FUN_019427		
N5.HOG0019375	OG0012521	n0			EAND.evm.TU.Chr08.1828			NNAJ.FUN_022424		
N5.HOG0019376	OG0012522	n0			EAND.evm.TU.Chr07.778					
N5.HOG0019377	OG0012523	n0						NNAJ.FUN_037464		
N5.HOG0019378	OG0012524	n0						NNAJ.FUN_006604, NNAJ.FUN_006605		
N5.HOG0019379	OG0012525	n0						NNAJ.FUN_011412		
N5.HOG0019380	OG0012526	n0			EAND.evm.TU.Chr08.120			NNAJ.FUN_031714		
N5.HOG0019381	OG0012527	n0						NNAJ.FUN_042305		
N5.HOG0019382	OG0012528	n0						NNAJ.FUN_011732		
N5.HOG0019383	OG0012529	n0			EAND.evm.TU.Chr01.2573			NNAJ.FUN_004679, NNAJ.FUN_006010		
N5.HOG0019384	OG0012530	n0			EAND.evm.TU.Chr04.922			NNAJ.FUN_033689		
N5.HOG0019385	OG0012531	n0			EAND.evm.TU.Chr05.1279			NNAJ.FUN_006548		
N5.HOG0019386	OG0012532	n0						NNAJ.FUN_009841		
N5.HOG0019387	OG0012533	n0						NNAJ.FUN_013903		
N5.HOG0019388	OG0012534	n0						NNAJ.FUN_012015		
N5.HOG0019389	OG0012535	n0						NNAJ.FUN_020681		
N5.HOG0019390	OG0012536	n0			EAND.evm.TU.Chr02.1246			NNAJ.FUN_036975		
N5.HOG0019391	OG0012538	n0			EAND.evm.TU.Chr10.261			NNAJ.FUN_027790		
N5.HOG0019392	OG0012540	n0			EAND.evm.TU.Chr02.2773			NNAJ.FUN_039062		
N5.HOG0019393	OG0012541	n0			EAND.evm.TU.Chr08.1811			NNAJ.FUN_046625		
N5.HOG0019394	OG0012542	n0			EAND.evm.TU.Chr04.1574			NNAJ.FUN_022050		
N5.HOG0019395	OG0012543	n0			EAND.evm.TU.Chr11.397			NNAJ.FUN_030500, NNAJ.FUN_030503		
N5.HOG0019396	OG0012544	n0			EAND.evm.TU.Chr07.57, EAND.evm.TU.Chr07.58			NNAJ.FUN_012668		
N5.HOG0019397	OG0012545	n0			EAND.evm.TU.Chr06.806			NNAJ.FUN_041029		
N5.HOG0019398	OG0012546	n0			EAND.evm.TU.ctg4259.1			NNAJ.FUN_023582		
N5.HOG0019399	OG0012547	n0						NNAJ.FUN_031581, NNAJ.FUN_037896		
N5.HOG0019400	OG0012548	n0						NNAJ.FUN_023774		
N5.HOG0019401	OG0012549	n0			EAND.evm.TU.Chr02.827			NNAJ.FUN_037633, NNAJ.FUN_037634		
N5.HOG0019402	OG0012550	n0			EAND.evm.TU.Chr01.98			NNAJ.FUN_000160		
N5.HOG0019403	OG0012551	n0			EAND.evm.TU.Chr03.389			NNAJ.FUN_045419		
N5.HOG0019404	OG0012552	n0			EAND.evm.TU.Chr06.303			NNAJ.FUN_041825		
N5.HOG0019405	OG0012553	n0			EAND.evm.TU.Chr05.1310					
N5.HOG0019406	OG0012554	n0			EAND.evm.TU.Chr07.144			NNAJ.FUN_012579		
N5.HOG0019407	OG0012556	n0						NNAJ.FUN_024435		
N5.HOG0019408	OG0012557	n0			EAND.evm.TU.Chr04.1307					
N5.HOG0019409	OG0012558	n0			EAND.evm.TU.Chr08.315			NNAJ.FUN_032495		
N5.HOG0019410	OG0012559	n0			EAND.evm.TU.Chr02.1182					
N5.HOG0019411	OG0012560	n0			EAND.evm.TU.Chr05.966			NNAJ.FUN_007125		
N5.HOG0019412	OG0012561	n0			EAND.evm.TU.Chr11.1387			NNAJ.FUN_029309		
N5.HOG0019413	OG0012563	n0						NNAJ.FUN_037172		
N5.HOG0019414	OG0012564	n0			EAND.evm.TU.Chr04.270			NNAJ.FUN_035014, NNAJ.FUN_035015		
N5.HOG0019415	OG0012565	n0			EAND.evm.TU.Chr05.562			NNAJ.FUN_008005		
N5.HOG0019416	OG0012566	n0			EAND.evm.TU.Chr01.2089			NNAJ.FUN_003772		
N5.HOG0019417	OG0012567	n0			EAND.evm.TU.Chr05.2114			NNAJ.FUN_004883		
N5.HOG0019418	OG0012568	n0			EAND.evm.TU.Chr07.1297			NNAJ.FUN_014654		
N5.HOG0019419	OG0012569	n0			EAND.evm.TU.Chr02.2468			NNAJ.FUN_038563		
N5.HOG0019420	OG0012570	n0						NNAJ.FUN_038234		
N5.HOG0019421	OG0012571	n0			EAND.evm.TU.Chr03.1314			NNAJ.FUN_009116		
N5.HOG0019422	OG0012572	n0			EAND.evm.TU.Chr09.1646			NNAJ.FUN_016615		
N5.HOG0019423	OG0012573	n0			EAND.evm.TU.Chr03.2493			NNAJ.FUN_011201		
N5.HOG0019424	OG0012574	n0			EAND.evm.TU.Chr04.350			NNAJ.FUN_034863		
N5.HOG0019425	OG0012575	n0			EAND.evm.TU.Chr03.2169					
N5.HOG0019426	OG0012577	n0			EAND.evm.TU.Chr01.323			NNAJ.FUN_000181		
N5.HOG0019427	OG0012578	n0			EAND.evm.TU.Chr06.170			NNAJ.FUN_042086		
N5.HOG0019428	OG0012580	n0			EAND.evm.TU.Chr08.809, EAND.evm.TU.ctg4783.1			NNAJ.FUN_032955, NNAJ.FUN_032956, NNAJ.FUN_032957		
N5.HOG0019429	OG0012581	n0			EAND.evm.TU.Chr08.1773			NNAJ.FUN_047029		
N5.HOG0019430	OG0012582	n2			EAND.evm.TU.Chr03.2917			NNAJ.FUN_000759		
N5.HOG0019431	OG0012582	n3			EAND.evm.TU.Chr07.418			NNAJ.FUN_037799		
N5.HOG0019432	OG0012583	n2						NNAJ.FUN_035147		
N5.HOG0019433	OG0012583	n3						NNAJ.FUN_046315		
N5.HOG0019434	OG0012584	n0			EAND.evm.TU.Chr04.2870, EAND.evm.TU.Chr04.2871, EAND.evm.TU.Chr04.3089, EAND.evm.TU.Chr04.3090					
N5.HOG0019435	OG0012585	n0						NNAJ.FUN_032123		
N5.HOG0019436	OG0012587	n0			EAND.evm.TU.Chr07.2192			NNAJ.FUN_016253		
N5.HOG0019437	OG0012588	n0			EAND.evm.TU.Chr11.652					
N5.HOG0019438	OG0012589	n0			EAND.evm.TU.Chr10.865			NNAJ.FUN_026856, NNAJ.FUN_026857		
N5.HOG0019439	OG0012590	n0			EAND.evm.TU.Chr04.675			NNAJ.FUN_034235		
N5.HOG0019440	OG0012592	n0						NNAJ.FUN_017123		
N5.HOG0019441	OG0012593	n0			EAND.evm.TU.Chr04.2135			NNAJ.FUN_020999, NNAJ.FUN_021002		
N5.HOG0019442	OG0012594	n0						NNAJ.FUN_011008		
N5.HOG0019443	OG0012595	n0			EAND.evm.TU.Chr05.1492			NNAJ.FUN_006060		
N5.HOG0019444	OG0012596	n0			EAND.evm.TU.Chr01.404			NNAJ.FUN_000487		
N5.HOG0019445	OG0012597	n0			EAND.evm.TU.Chr04.221			NNAJ.FUN_035099		
N5.HOG0019446	OG0012600	n0			EAND.evm.TU.Chr04.187			NNAJ.FUN_035151		
N5.HOG0019447	OG0012602	n0			EAND.evm.TU.Chr01.2333			NNAJ.FUN_004244		
N5.HOG0019448	OG0012603	n0						NNAJ.FUN_022624		
N5.HOG0019449	OG0012604	n0			EAND.evm.TU.Chr04.1715			NNAJ.FUN_021780		
N5.HOG0019450	OG0012605	n0						NNAJ.FUN_033679		
N5.HOG0019451	OG0012607	n0			EAND.evm.TU.Chr08.965			NNAJ.FUN_033265		
N5.HOG0019452	OG0012609	n0						NNAJ.FUN_009025		
N5.HOG0019453	OG0012611	n0			EAND.evm.TU.Chr01.3482			NNAJ.FUN_025122		
N5.HOG0019454	OG0012612	n0						NNAJ.FUN_010939		
N5.HOG0019455	OG0012615	n0			EAND.evm.TU.Chr02.590			NNAJ.FUN_036115		
N5.HOG0019456	OG0012616	n0						NNAJ.FUN_015091		
N5.HOG0019457	OG0012618	n0			EAND.evm.TU.Chr09.562, EAND.evm.TU.Chr09.565					
N5.HOG0019458	OG0012619	n0			EAND.evm.TU.Chr08.136			NNAJ.FUN_032837		
N5.HOG0019459	OG0012620	n0			EAND.evm.TU.Chr06.1979			NNAJ.FUN_044074		
N5.HOG0019460	OG0012621	n0			EAND.evm.TU.Chr02.1695			NNAJ.FUN_023404		
N5.HOG0019461	OG0012622	n0			EAND.evm.TU.Chr09.745			NNAJ.FUN_018166		
N5.HOG0019462	OG0012623	n0			EAND.evm.TU.Chr08.1362			NNAJ.FUN_046575		
N5.HOG0019463	OG0012624	n0						NNAJ.FUN_021620		
N5.HOG0019464	OG0012625	n0			EAND.evm.TU.Chr08.2026			NNAJ.FUN_047545		
N5.HOG0019465	OG0012626	n0						NNAJ.FUN_038057		
N5.HOG0019466	OG0012627	n0						NNAJ.FUN_028922		
N5.HOG0019467	OG0012628	n0						NNAJ.FUN_027482		
N5.HOG0019468	OG0012629	n0						NNAJ.FUN_014002		
N5.HOG0019469	OG0012630	n0			EAND.evm.TU.Chr01.3374			NNAJ.FUN_024836		
N5.HOG0019470	OG0012631	n0			EAND.evm.TU.Chr11.620			NNAJ.FUN_030851		
N5.HOG0019471	OG0012632	n0			EAND.evm.TU.Chr03.609			NNAJ.FUN_045697		
N5.HOG0019472	OG0012633	n0						NNAJ.FUN_021764		
N5.HOG0019473	OG0012634	n0			EAND.evm.TU.Chr06.2048			NNAJ.FUN_043449		
N5.HOG0019474	OG0012635	n0			EAND.evm.TU.ctg2226.2			NNAJ.FUN_011810		
N5.HOG0019475	OG0012636	n0			EAND.evm.TU.Chr01.2586			NNAJ.FUN_004699		
N5.HOG0019476	OG0012637	n0			EAND.evm.TU.Chr02.12			NNAJ.FUN_034388		
N5.HOG0019477	OG0012640	n0			EAND.evm.TU.Chr11.84			NNAJ.FUN_029990		
N5.HOG0019478	OG0012641	n0			EAND.evm.TU.Chr07.1659			NNAJ.FUN_015297		
N5.HOG0019479	OG0012642	n0			EAND.evm.TU.Chr02.2334			NNAJ.FUN_038360		
N5.HOG0019480	OG0012643	n0						NNAJ.FUN_003259		
N5.HOG0019481	OG0012644	n0			EAND.evm.TU.Chr03.1453			NNAJ.FUN_009237, NNAJ.FUN_041320		
N5.HOG0019482	OG0012645	n0						NNAJ.FUN_023877		
N5.HOG0019483	OG0012646	n0			EAND.evm.TU.Chr01.1370			NNAJ.FUN_002346		
N5.HOG0019484	OG0012647	n0			EAND.evm.TU.Chr02.1521, EAND.evm.TU.Chr02.1526			NNAJ.FUN_023698		
N5.HOG0019485	OG0012648	n0			EAND.evm.TU.Chr09.1071			NNAJ.FUN_017589, NNAJ.FUN_017590		
N5.HOG0019486	OG0012649	n0						NNAJ.FUN_041067		
N5.HOG0019487	OG0012650	n0			EAND.evm.TU.Chr03.1805			NNAJ.FUN_009914		
N5.HOG0019488	OG0012651	n0			EAND.evm.TU.Chr11.1179			NNAJ.FUN_028775		
N5.HOG0019489	OG0012652	n0						NNAJ.FUN_014298		
N5.HOG0019490	OG0012653	n0						NNAJ.FUN_027217		
N5.HOG0019491	OG0012654	n0						NNAJ.FUN_044881		
N5.HOG0019492	OG0012656	n0						NNAJ.FUN_013346		
N5.HOG0019493	OG0012657	n0			EAND.evm.TU.Chr04.3007			NNAJ.FUN_019578, NNAJ.FUN_019579		
N5.HOG0019494	OG0012658	n0			EAND.evm.TU.Chr07.256			NNAJ.FUN_012398		
N5.HOG0019495	OG0012659	n0			EAND.evm.TU.Chr06.1299			NNAJ.FUN_042840		
N5.HOG0019496	OG0012660	n0						NNAJ.FUN_042839		
N5.HOG0019497	OG0012661	n0			EAND.evm.TU.Chr09.285			NNAJ.FUN_010137		
N5.HOG0019498	OG0012662	n0			EAND.evm.TU.Chr01.3072			NNAJ.FUN_024382		
N5.HOG0019499	OG0012663	n0			EAND.evm.TU.Chr07.2037			NNAJ.FUN_015896		
N5.HOG0019500	OG0012664	n0			EAND.evm.TU.Chr07.405			NNAJ.FUN_012918		
N5.HOG0019501	OG0012665	n0			EAND.evm.TU.Chr07.1200			NNAJ.FUN_014447, NNAJ.FUN_014448		
N5.HOG0019502	OG0012666	n0						NNAJ.FUN_028870		
N5.HOG0019503	OG0012667	n0			EAND.evm.TU.Chr09.790			NNAJ.FUN_018140		
N5.HOG0019504	OG0012668	n0						NNAJ.FUN_033166		
N5.HOG0019505	OG0012669	n0						NNAJ.FUN_004704		
N5.HOG0019506	OG0012671	n0			EAND.evm.TU.Chr01.3313					
N5.HOG0019507	OG0012672	n0						NNAJ.FUN_018575		
N5.HOG0019508	OG0012674	n0						NNAJ.FUN_027846		
N5.HOG0019509	OG0012676	n0						NNAJ.FUN_021447		
N5.HOG0019510	OG0012679	n0						NNAJ.FUN_006321		
N5.HOG0019511	OG0012681	n0			EAND.evm.TU.Chr06.1890			NNAJ.FUN_041492		
N5.HOG0019512	OG0012682	n0						NNAJ.FUN_039373		
N5.HOG0019513	OG0012683	n0						NNAJ.FUN_035154		
N5.HOG0019514	OG0012684	n0						NNAJ.FUN_008667		
N5.HOG0019515	OG0012686	n0						NNAJ.FUN_025142		
N5.HOG0019516	OG0012687	n0						NNAJ.FUN_042509		
N5.HOG0019517	OG0012690	n0			EAND.evm.TU.Chr01.864			NNAJ.FUN_001472		
N5.HOG0019518	OG0012691	n0			EAND.evm.TU.Chr02.316			NNAJ.FUN_036231		
N5.HOG0019519	OG0012692	n0			EAND.evm.TU.Chr10.938			NNAJ.FUN_026750		
N5.HOG0019520	OG0012697	n0						NNAJ.FUN_017886		
N5.HOG0019521	OG0012698	n0			EAND.evm.TU.Chr09.739			NNAJ.FUN_018154		
N5.HOG0019522	OG0012699	n0						NNAJ.FUN_017752		
N5.HOG0019523	OG0012701	n0						NNAJ.FUN_038482		
N5.HOG0019524	OG0012702	n0			EAND.evm.TU.Chr07.1571			NNAJ.FUN_015081		
N5.HOG0019525	OG0012705	n0			EAND.evm.TU.Chr04.2912			NNAJ.FUN_019715		
N5.HOG0019526	OG0012707	n0			EAND.evm.TU.Chr08.1013					
N5.HOG0019527	OG0012709	n0			EAND.evm.TU.Chr06.616			NNAJ.FUN_041309		
N5.HOG0019528	OG0012711	n0			EAND.evm.TU.Chr01.1191			NNAJ.FUN_002018		
N5.HOG0019529	OG0012712	n0			EAND.evm.TU.Chr03.1277			NNAJ.FUN_008924		
N5.HOG0019530	OG0012713	n0						NNAJ.FUN_044615		
N5.HOG0019531	OG0012714	n0						NNAJ.FUN_043537, NNAJ.FUN_045228		
N5.HOG0019532	OG0012715	n0			EAND.evm.TU.Chr10.1421			NNAJ.FUN_026026		
N5.HOG0019533	OG0012716	n0			EAND.evm.TU.Chr06.1801			NNAJ.FUN_043624, NNAJ.FUN_043628		
N5.HOG0019534	OG0012717	n0			EAND.evm.TU.Chr03.409			NNAJ.FUN_045395		
N5.HOG0019535	OG0012718	n0			EAND.evm.TU.Chr03.633			NNAJ.FUN_044776		
N5.HOG0019536	OG0012719	n0			EAND.evm.TU.Chr08.1706			NNAJ.FUN_046930		
N5.HOG0019537	OG0012720	n0			EAND.evm.TU.Chr08.1647			NNAJ.FUN_046835		
N5.HOG0019538	OG0012721	n0			EAND.evm.TU.Chr02.3470, EAND.evm.TU.ctg2348.1			NNAJ.FUN_040061		
N5.HOG0019539	OG0012722	n0			EAND.evm.TU.Chr02.3051			NNAJ.FUN_039202		
N5.HOG0019540	OG0012723	n0			EAND.evm.TU.Chr02.2687, EAND.evm.TU.ctg3451.1			NNAJ.FUN_038929		
N5.HOG0019541	OG0012724	n0			EAND.evm.TU.Chr02.679			NNAJ.FUN_005650, NNAJ.FUN_035792		
N5.HOG0019542	OG0012725	n0						NNAJ.FUN_030494		
N5.HOG0019543	OG0012726	n0			EAND.evm.TU.Chr11.1478			NNAJ.FUN_029082, NNAJ.FUN_029083		
N5.HOG0019544	OG0012727	n0			EAND.evm.TU.Chr09.474			NNAJ.FUN_018770		
N5.HOG0019545	OG0012728	n0			EAND.evm.TU.Chr11.478			NNAJ.FUN_030610		
N5.HOG0019546	OG0012729	n0			EAND.evm.TU.Chr03.237			NNAJ.FUN_045216		
N5.HOG0019547	OG0012730	n0			EAND.evm.TU.Chr08.1449			NNAJ.FUN_046415		
N5.HOG0019548	OG0012731	n0			EAND.evm.TU.Chr01.2322			NNAJ.FUN_004206		
N5.HOG0019549	OG0012732	n0			EAND.evm.TU.Chr01.798			NNAJ.FUN_001316		
N5.HOG0019550	OG0012733	n0			EAND.evm.TU.Chr08.1461			NNAJ.FUN_046563		
