HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N6.HOG0011452	OG0011828	n0				HMAN.evm.TU.Chr2.1187				SCAV.g3663
N6.HOG0011453	OG0011830	n0				HMAN.evm.TU.Chr11.569				SCAV.g5827
N6.HOG0011454	OG0011831	n0								SCAV.g5852
N6.HOG0011455	OG0011832	n0				HMAN.evm.TU.Chr2.130				SCAV.g3604
N6.HOG0011456	OG0011833	n0								SCAV.g4509
N6.HOG0011457	OG0011834	n0				HMAN.evm.TU.Chr11.519				SCAV.g5878
N6.HOG0011458	OG0011835	n0				HMAN.evm.TU.Chr6.1305				SCAV.g15912
N6.HOG0011459	OG0011837	n0				HMAN.evm.TU.Chr4.384				SCAV.g13028
N6.HOG0011460	OG0011839	n0				HMAN.evm.TU.Chr1.1487				SCAV.g11569
N6.HOG0011461	OG0011842	n0				HMAN.evm.TU.Chr12.296				SCAV.g7282
N6.HOG0011462	OG0011843	n0				HMAN.evm.TU.Chr12.206				
N6.HOG0011463	OG0011844	n0				HMAN.evm.TU.Chr13.174				SCAV.g5387
N6.HOG0011464	OG0011845	n0				HMAN.evm.TU.Chr10.485				SCAV.g1005
N6.HOG0011465	OG0011846	n0								SCAV.g15774
N6.HOG0011466	OG0011848	n0				HMAN.evm.TU.Chr10.489				SCAV.g1008
N6.HOG0011467	OG0011850	n0				HMAN.evm.TU.Chr2.718				
N6.HOG0011468	OG0011851	n0				HMAN.evm.TU.Chr10.304				
N6.HOG0011469	OG0011852	n0				HMAN.evm.TU.Chr2.286, HMAN.evm.TU.Chr2.290				SCAV.g8768
N6.HOG0011470	OG0011853	n0				HMAN.evm.TU.Chr2.799				
N6.HOG0011471	OG0011854	n0				HMAN.evm.TU.Chr13.158				SCAV.g5395
N6.HOG0011472	OG0011855	n0				HMAN.evm.TU.Chr8.730				SCAV.g1640
N6.HOG0011473	OG0011856	n0				HMAN.evm.TU.Chr8.267				SCAV.g2358
N6.HOG0011474	OG0011857	n0				HMAN.evm.TU.Chr3.1028				SCAV.g4361
N6.HOG0011475	OG0011858	n0				HMAN.evm.TU.Chr3.1224				SCAV.g4147
N6.HOG0011476	OG0011859	n0				HMAN.evm.TU.Chr6.242				SCAV.g15249
N6.HOG0011477	OG0011861	n0				HMAN.evm.TU.Unplaced214.1				SCAV.g15918
N6.HOG0011478	OG0011862	n0				HMAN.evm.TU.Chr6.312				SCAV.g15188
N6.HOG0011479	OG0011863	n0				HMAN.evm.TU.Chr3.924				
N6.HOG0011480	OG0011864	n0				HMAN.evm.TU.Chr3.926				SCAV.g4461
N6.HOG0011481	OG0011866	n0				HMAN.evm.TU.Chr13.635				SCAV.g8113
N6.HOG0011482	OG0011867	n0				HMAN.evm.TU.Chr13.675				SCAV.g8092
N6.HOG0011483	OG0011871	n0				HMAN.evm.TU.Chr1.1021, HMAN.evm.TU.Chr1.1022				SCAV.g11214
N6.HOG0011484	OG0011872	n0				HMAN.evm.TU.Chr9.1004				SCAV.g8498
N6.HOG0011485	OG0011878	n0				HMAN.evm.TU.Chr2.84				SCAV.g3564
N6.HOG0011486	OG0011879	n0				HMAN.evm.TU.Chr11.881				SCAV.g7531
N6.HOG0011487	OG0011880	n0				HMAN.evm.TU.Chr2.141				SCAV.g3514
N6.HOG0011488	OG0011881	n0				HMAN.evm.TU.Chr2.1421				SCAV.g4524
N6.HOG0011489	OG0011885	n0				HMAN.evm.TU.Chr9.362				SCAV.g6519
N6.HOG0011490	OG0011889	n0				HMAN.evm.TU.Chr8.1073, HMAN.evm.TU.Chr8.1081, HMAN.evm.TU.Chr8.1082				
N6.HOG0011491	OG0011893	n0				HMAN.evm.TU.Chr12.514				SCAV.g7010
N6.HOG0011492	OG0011894	n0				HMAN.evm.TU.Chr12.345				SCAV.g7243
N6.HOG0011493	OG0011895	n0				HMAN.evm.TU.Chr12.36				SCAV.g7461
N6.HOG0011494	OG0011896	n0				HMAN.evm.TU.Chr4.1579				SCAV.g13270
N6.HOG0011495	OG0011897	n0				HMAN.evm.TU.Chr1.1094				
N6.HOG0011496	OG0011899	n0				HMAN.evm.TU.Chr11.590				SCAV.g5812
N6.HOG0011497	OG0011900	n0				HMAN.evm.TU.Chr2.1195				SCAV.g4016
N6.HOG0011498	OG0011902	n0				HMAN.evm.TU.Chr11.20				SCAV.g4990
N6.HOG0011499	OG0011903	n0				HMAN.evm.TU.Chr11.711				SCAV.g5592
N6.HOG0011500	OG0011904	n0				HMAN.evm.TU.Chr5.1313				SCAV.g13523
N6.HOG0011501	OG0011908	n0				HMAN.evm.TU.Chr2.480				SCAV.g9176
N6.HOG0011502	OG0011909	n0				HMAN.evm.TU.Chr1.3				SCAV.g10152
N6.HOG0011503	OG0011912	n0				HMAN.evm.TU.Chr2.998				SCAV.g8813
N6.HOG0011504	OG0011913	n0				HMAN.evm.TU.Chr12.20				SCAV.g7487
N6.HOG0011505	OG0011914	n0				HMAN.evm.TU.Chr3.57				
N6.HOG0011506	OG0011915	n0				HMAN.evm.TU.Chr2.881				SCAV.g8924
N6.HOG0011507	OG0011924	n0				HMAN.evm.TU.Chr12.435				SCAV.g7169
N6.HOG0011508	OG0011926	n0				HMAN.evm.TU.Chr9.30				SCAV.g6841
N6.HOG0011509	OG0011927	n0				HMAN.evm.TU.Chr5.24				SCAV.g14201
N6.HOG0011510	OG0011929	n0				HMAN.evm.TU.Chr5.688				
N6.HOG0011511	OG0011930	n0				HMAN.evm.TU.Chr11.302				SCAV.g5237
N6.HOG0011512	OG0011931	n0				HMAN.evm.TU.Chr11.748				SCAV.g5636
N6.HOG0011513	OG0011935	n0				HMAN.evm.TU.Chr11.84				SCAV.g5043
N6.HOG0011514	OG0011937	n0				HMAN.evm.TU.Chr6.123				SCAV.g15303
N6.HOG0011515	OG0011940	n0				HMAN.evm.TU.Chr12.1018				SCAV.g9
N6.HOG0011516	OG0011941	n0				HMAN.evm.TU.Chr4.1432				SCAV.g13197
N6.HOG0011517	OG0011943	n0				HMAN.evm.TU.Chr10.122				SCAV.g8644
N6.HOG0011518	OG0011945	n0				HMAN.evm.TU.Chr2.587, HMAN.evm.TU.Chr2.588				SCAV.g9071
N6.HOG0011519	OG0011947	n0				HMAN.evm.TU.Chr4.1510				SCAV.g13247
N6.HOG0011520	OG0011948	n0				HMAN.evm.TU.Chr3.1220				SCAV.g10815
N6.HOG0011521	OG0011949	n0				HMAN.evm.TU.Chr10.429				SCAV.g954
N6.HOG0011522	OG0011950	n0				HMAN.evm.TU.Chr10.295				
N6.HOG0011523	OG0011952	n0				HMAN.evm.TU.Chr3.920				SCAV.g3480
N6.HOG0011524	OG0011953	n0				HMAN.evm.TU.Chr8.15				SCAV.g1305
N6.HOG0011525	OG0011954	n0				HMAN.evm.TU.Chr1.169, HMAN.evm.TU.Chr1.170				SCAV.g10310
N6.HOG0011526	OG0011955	n0				HMAN.evm.TU.Chr10.380				SCAV.g914
N6.HOG0011527	OG0011957	n0				HMAN.evm.TU.Chr2.553				SCAV.g9117
N6.HOG0011528	OG0011958	n0				HMAN.evm.TU.Chr2.54				SCAV.g3539
N6.HOG0011529	OG0011959	n0				HMAN.evm.TU.Chr12.156				SCAV.g7388
N6.HOG0011530	OG0011960	n0				HMAN.evm.TU.Chr7.1055				SCAV.g8990
N6.HOG0011531	OG0011963	n0				HMAN.evm.TU.Chr3.801, HMAN.evm.TU.Chr3.803				SCAV.g3337
N6.HOG0011532	OG0011967	n0				HMAN.evm.TU.Chr4.277				SCAV.g12961
N6.HOG0011533	OG0011968	n0				HMAN.evm.TU.Chr4.151, HMAN.evm.TU.Chr4.256				
N6.HOG0011534	OG0011969	n0				HMAN.evm.TU.Chr4.288				SCAV.g12952
N6.HOG0011535	OG0011974	n0				HMAN.evm.TU.Chr1.1452				SCAV.g11522
N6.HOG0011536	OG0011976	n0				HMAN.evm.TU.Chr3.691				SCAV.g3227
N6.HOG0011537	OG0011978	n0				HMAN.evm.TU.Chr8.741				SCAV.g2585
N6.HOG0011538	OG0011979	n0				HMAN.evm.TU.Chr8.860				SCAV.g1610
N6.HOG0011539	OG0011981	n0				HMAN.evm.TU.Chr1.1496				SCAV.g11559
N6.HOG0011540	OG0011982	n0				HMAN.evm.TU.Chr1.171				SCAV.g10311
N6.HOG0011541	OG0011985	n0				HMAN.evm.TU.Chr9.632				SCAV.g6207
N6.HOG0011542	OG0011986	n0				HMAN.evm.TU.Chr12.707				SCAV.g92
N6.HOG0011543	OG0011987	n0				HMAN.evm.TU.Chr4.726				SCAV.g11984
N6.HOG0011544	OG0011989	n0				HMAN.evm.TU.Chr7.487, HMAN.evm.TU.Chr7.534				SCAV.g481
N6.HOG0011545	OG0011990	n0				HMAN.evm.TU.Chr12.699				SCAV.g85
N6.HOG0011546	OG0011992	n0				HMAN.evm.TU.Chr2.1626				SCAV.g4058
N6.HOG0011547	OG0011993	n0				HMAN.evm.TU.Chr2.1443				SCAV.g4553
N6.HOG0011548	OG0011995	n0				HMAN.evm.TU.Chr13.317, HMAN.evm.TU.Chr13.318				SCAV.g7906
N6.HOG0011549	OG0011998	n0				HMAN.evm.TU.Chr3.1055				SCAV.g4327
N6.HOG0011550	OG0011999	n0				HMAN.evm.TU.Chr11.281				SCAV.g5221
N6.HOG0011551	OG0012001	n0				HMAN.evm.TU.Chr3.992				SCAV.g4394, SCAV.g4395
N6.HOG0011552	OG0012003	n0				HMAN.evm.TU.Chr7.10				SCAV.g6870
N6.HOG0011553	OG0012005	n0				HMAN.evm.TU.Chr9.456				SCAV.g6393
N6.HOG0011554	OG0012006	n0				HMAN.evm.TU.Chr11.324				SCAV.g5252
N6.HOG0011555	OG0012007	n0				HMAN.evm.TU.Chr2.1275				SCAV.g3950
N6.HOG0011556	OG0012008	n0				HMAN.evm.TU.Chr13.291				SCAV.g5282
N6.HOG0011557	OG0012011	n0				HMAN.evm.TU.Chr2.892				SCAV.g8916
N6.HOG0011558	OG0012012	n0				HMAN.evm.TU.Chr1.426				SCAV.g10499
N6.HOG0011559	OG0012013	n0				HMAN.evm.TU.Chr9.195				SCAV.g6669
N6.HOG0011560	OG0012017	n0				HMAN.evm.TU.Chr10.98				
N6.HOG0011561	OG0012018	n0				HMAN.evm.TU.Chr10.484				SCAV.g1004
N6.HOG0011562	OG0012021	n0				HMAN.evm.TU.Chr8.967				SCAV.g1853
N6.HOG0011563	OG0012026	n0				HMAN.evm.TU.Chr5.157				SCAV.g14345
N6.HOG0011564	OG0012027	n0				HMAN.evm.TU.Chr5.256				SCAV.g14456
N6.HOG0011565	OG0012028	n0				HMAN.evm.TU.Chr3.399				
N6.HOG0011566	OG0012029	n0				HMAN.evm.TU.Chr8.826				SCAV.g1575
N6.HOG0011567	OG0012033	n0				HMAN.evm.TU.Chr9.381				SCAV.g6487
N6.HOG0011568	OG0012034	n0				HMAN.evm.TU.Chr8.646				SCAV.g1948, SCAV.g1974
N6.HOG0011569	OG0012035	n0				HMAN.evm.TU.Chr8.387				
N6.HOG0011570	OG0012036	n0				HMAN.evm.TU.Chr8.416				SCAV.g2198
N6.HOG0011571	OG0012037	n0				HMAN.evm.TU.Chr1.262, HMAN.evm.TU.Chr1.263				SCAV.g10375
N6.HOG0011572	OG0012042	n0				HMAN.evm.TU.Chr11.943				SCAV.g8444
N6.HOG0011573	OG0012046	n0				HMAN.evm.TU.Chr6.128				SCAV.g15306
N6.HOG0011574	OG0012047	n0				HMAN.evm.TU.Chr3.362				SCAV.g2909
N6.HOG0011575	OG0012048	n0				HMAN.evm.TU.Chr3.432				SCAV.g2845
N6.HOG0011576	OG0012049	n0				HMAN.evm.TU.Chr3.1122, HMAN.evm.TU.Chr6.1141				
N6.HOG0011577	OG0012051	n0				HMAN.evm.TU.Chr5.262				SCAV.g14461
N6.HOG0011578	OG0012052	n0				HMAN.evm.TU.Chr1.717				SCAV.g10811
N6.HOG0011579	OG0012053	n0				HMAN.evm.TU.Chr5.749				SCAV.g14267
N6.HOG0011580	OG0012054	n0				HMAN.evm.TU.Chr1.796				SCAV.g11138
N6.HOG0011581	OG0012056	n0				HMAN.evm.TU.Chr3.770				SCAV.g3304
N6.HOG0011582	OG0012057	n0				HMAN.evm.TU.Chr3.335				SCAV.g2934
N6.HOG0011583	OG0012059	n0				HMAN.evm.TU.Chr5.1008				SCAV.g13873
N6.HOG0011584	OG0012060	n0				HMAN.evm.TU.Chr2.162, HMAN.evm.TU.Chr2.839				SCAV.g9814
N6.HOG0011585	OG0012064	n0				HMAN.evm.TU.Chr6.875				SCAV.g15916
N6.HOG0011586	OG0012065	n0				HMAN.evm.TU.Chr9.538				SCAV.g6328
N6.HOG0011587	OG0012066	n0				HMAN.evm.TU.Chr9.421				
N6.HOG0011588	OG0012069	n0				HMAN.evm.TU.Chr1.356, HMAN.evm.TU.Chr1.357, HMAN.evm.TU.Chr1.358, HMAN.evm.TU.Chr1.359, HMAN.evm.TU.Chr1.360				SCAV.g10450
N6.HOG0011589	OG0012070	n0				HMAN.evm.TU.Chr2.364				SCAV.g9284
N6.HOG0011590	OG0012071	n0				HMAN.evm.TU.Chr2.590, HMAN.evm.TU.Chr2.592, HMAN.evm.TU.Chr2.593, HMAN.evm.TU.Unplaced96.1				SCAV.g9670
N6.HOG0011591	OG0012072	n0				HMAN.evm.TU.Chr2.1257, HMAN.evm.TU.Chr2.1258, HMAN.evm.TU.Chr2.1261, HMAN.evm.TU.Chr2.1262				SCAV.g3965, SCAV.g3967
N6.HOG0011592	OG0012073	n0				HMAN.evm.TU.Chr2.1442				SCAV.g4554, SCAV.g4555
N6.HOG0011593	OG0012074	n0				HMAN.evm.TU.Chr3.292, HMAN.evm.TU.Chr3.425				SCAV.g2975
N6.HOG0011594	OG0012075	n0				HMAN.evm.TU.Chr3.1036, HMAN.evm.TU.Chr3.1217, HMAN.evm.TU.Chr9.1099, HMAN.evm.TU.Chr9.1100, HMAN.evm.TU.Chr9.586, HMAN.evm.TU.Unplaced113.1				
N6.HOG0011595	OG0012076	n0				HMAN.evm.TU.Chr3.1564, HMAN.evm.TU.Chr3.1565, HMAN.evm.TU.Chr3.1566				SCAV.g4850
N6.HOG0011596	OG0012077	n0				HMAN.evm.TU.Chr4.224, HMAN.evm.TU.Chr4.225				SCAV.g12874, SCAV.g12875
N6.HOG0011597	OG0012078	n0				HMAN.evm.TU.Chr5.491				SCAV.g14666
N6.HOG0011598	OG0012079	n0				HMAN.evm.TU.Chr5.576, HMAN.evm.TU.Chr5.579				SCAV.g14137
N6.HOG0011599	OG0012080	n1				HMAN.evm.TU.Chr6.61				SCAV.g15313
N6.HOG0011600	OG0012080	n2				HMAN.evm.TU.Chr6.62, HMAN.evm.TU.Chr6.63				SCAV.g15311, SCAV.g15312
N6.HOG0011601	OG0012081	n0				HMAN.evm.TU.Chr9.247				SCAV.g13932, SCAV.g8838, SCAV.g8850, SCAV.g940, SCAV.g943
N6.HOG0011602	OG0012082	n0				HMAN.evm.TU.Chr10.131				SCAV.g8624
N6.HOG0011603	OG0012083	n0				HMAN.evm.TU.Chr10.605, HMAN.evm.TU.Chr10.641, HMAN.evm.TU.Chr10.984, HMAN.evm.TU.Chr10.990				SCAV.g2418, SCAV.g2429
N6.HOG0011604	OG0012109	n0								SCAV.g13727, SCAV.g13728
N6.HOG0011605	OG0012110	n0								SCAV.g13616
N6.HOG0011606	OG0012112	n0								SCAV.g12792
N6.HOG0011607	OG0012114	n0								SCAV.g5745, SCAV.g7817, SCAV.g7818, SCAV.g8486, SCAV.g8487, SCAV.g8526
N6.HOG0011608	OG0012115	n0								SCAV.g12921, SCAV.g13032, SCAV.g3849, SCAV.g6167, SCAV.g6230, SCAV.g8271
N6.HOG0011609	OG0012116	n0								SCAV.g4748, SCAV.g4749, SCAV.g4750, SCAV.g4760, SCAV.g4761, SCAV.g4762
N6.HOG0011610	OG0012117	n0								SCAV.g11255
N6.HOG0011611	OG0012118	n0				HMAN.evm.TU.Chr2.519				SCAV.g9079
N6.HOG0011612	OG0012124	n0				HMAN.evm.TU.Chr4.901				SCAV.g12483
N6.HOG0011613	OG0012125	n0				HMAN.evm.TU.Chr8.1133				
N6.HOG0011614	OG0012126	n0				HMAN.evm.TU.Chr6.1230, HMAN.evm.TU.Chr6.945				SCAV.g15370
N6.HOG0011615	OG0012127	n0				HMAN.evm.TU.Chr7.583				SCAV.g391, SCAV.g392
N6.HOG0011616	OG0012128	n0				HMAN.evm.TU.Chr9.316				SCAV.g6568
N6.HOG0011617	OG0012129	n0				HMAN.evm.TU.Chr2.1441				
N6.HOG0011618	OG0012131	n0				HMAN.evm.TU.Chr7.542, HMAN.evm.TU.Chr7.622, HMAN.evm.TU.Unplaced26.3				SCAV.g11192
N6.HOG0011619	OG0012135	n0				HMAN.evm.TU.Chr3.122				SCAV.g3118
N6.HOG0011620	OG0012138	n0				HMAN.evm.TU.Chr8.372				SCAV.g12080, SCAV.g2240
N6.HOG0011621	OG0012139	n0				HMAN.evm.TU.Chr9.803				SCAV.g6059
N6.HOG0011622	OG0012140	n0				HMAN.evm.TU.Chr1.1309				SCAV.g13304
N6.HOG0011623	OG0012141	n0				HMAN.evm.TU.Chr1.812				SCAV.g11115
N6.HOG0011624	OG0012142	n0				HMAN.evm.TU.Chr7.536				SCAV.g444
N6.HOG0011625	OG0012145	n0				HMAN.evm.TU.Chr5.837				SCAV.g13935
N6.HOG0011626	OG0012148	n0								SCAV.g15143
N6.HOG0011627	OG0012149	n0				HMAN.evm.TU.Chr6.396				SCAV.g15108
N6.HOG0011628	OG0012150	n1				HMAN.evm.TU.Chr13.432				SCAV.g8002
N6.HOG0011629	OG0012150	n3								SCAV.g12599
N6.HOG0011630	OG0012151	n0				HMAN.evm.TU.Chr8.66				
N6.HOG0011631	OG0012152	n0				HMAN.evm.TU.Chr7.298				SCAV.g670
N6.HOG0011632	OG0012153	n0				HMAN.evm.TU.Chr11.735				SCAV.g5616
N6.HOG0011633	OG0012155	n0				HMAN.evm.TU.Chr5.789				SCAV.g13999
N6.HOG0011634	OG0012157	n0				HMAN.evm.TU.Chr6.642				
N6.HOG0011635	OG0012158	n0				HMAN.evm.TU.Chr12.676				
N6.HOG0011636	OG0012159	n0				HMAN.evm.TU.Chr6.1295				
N6.HOG0011637	OG0012160	n0				HMAN.evm.TU.Chr6.1222				SCAV.g15765
N6.HOG0011638	OG0012161	n0				HMAN.evm.TU.Chr1.338, HMAN.evm.TU.Chr3.33				
N6.HOG0011639	OG0012163	n0				HMAN.evm.TU.Chr8.747				SCAV.g2579
N6.HOG0011640	OG0012164	n0				HMAN.evm.TU.Chr12.813				
N6.HOG0011641	OG0012165	n0				HMAN.evm.TU.Chr9.767				
N6.HOG0011642	OG0012166	n0				HMAN.evm.TU.Chr11.375				
N6.HOG0011643	OG0012167	n0				HMAN.evm.TU.Chr12.591				SCAV.g7057
N6.HOG0011644	OG0012168	n0				HMAN.evm.TU.Chr8.367				
N6.HOG0011645	OG0012169	n0				HMAN.evm.TU.Chr5.239				SCAV.g8441
N6.HOG0011646	OG0012171	n0				HMAN.evm.TU.Chr7.113				
N6.HOG0011647	OG0012172	n0				HMAN.evm.TU.Chr10.539, HMAN.evm.TU.Chr11.142				SCAV.g14509
N6.HOG0011648	OG0012173	n0				HMAN.evm.TU.Chr2.1083				SCAV.g3767
N6.HOG0011649	OG0012174	n0				HMAN.evm.TU.Chr2.1575				
N6.HOG0011650	OG0012175	n0				HMAN.evm.TU.Chr2.1337				
N6.HOG0011651	OG0012176	n0				HMAN.evm.TU.Chr6.17				SCAV.g14801
N6.HOG0011652	OG0012181	n0				HMAN.evm.TU.Chr4.234				SCAV.g12884
N6.HOG0011653	OG0012182	n0				HMAN.evm.TU.Chr13.119				SCAV.g5430
N6.HOG0011654	OG0012187	n0				HMAN.evm.TU.Chr11.789				
N6.HOG0011655	OG0012188	n0								SCAV.g7345
N6.HOG0011656	OG0012189	n0				HMAN.evm.TU.Chr9.183				SCAV.g6656
N6.HOG0011657	OG0012192	n0								SCAV.g2316
N6.HOG0011658	OG0012193	n0				HMAN.evm.TU.Chr7.841				SCAV.g9933
N6.HOG0011659	OG0012195	n0				HMAN.evm.TU.Chr4.578				
N6.HOG0011660	OG0012197	n0				HMAN.evm.TU.Chr4.571				SCAV.g11855
N6.HOG0011661	OG0012198	n0				HMAN.evm.TU.Chr9.185				SCAV.g6657
N6.HOG0011662	OG0012199	n0				HMAN.evm.TU.Chr4.1505, HMAN.evm.TU.Chr4.1506				SCAV.g13249
N6.HOG0011663	OG0012200	n0				HMAN.evm.TU.Chr6.476				SCAV.g15042
N6.HOG0011664	OG0012201	n0				HMAN.evm.TU.Chr5.1233				SCAV.g13603
N6.HOG0011665	OG0012206	n0				HMAN.evm.TU.Chr13.125				
N6.HOG0011666	OG0012208	n0				HMAN.evm.TU.Chr11.974				SCAV.g7733
N6.HOG0011667	OG0012216	n0				HMAN.evm.TU.Chr11.409				SCAV.g5993
N6.HOG0011668	OG0012217	n0				HMAN.evm.TU.Chr2.1077				SCAV.g3773
N6.HOG0011669	OG0012218	n0				HMAN.evm.TU.Chr11.384				
N6.HOG0011670	OG0012220	n0				HMAN.evm.TU.Chr2.640				
N6.HOG0011671	OG0012221	n0				HMAN.evm.TU.Chr8.766				SCAV.g2559
N6.HOG0011672	OG0012223	n0				HMAN.evm.TU.Chr2.785				
N6.HOG0011673	OG0012224	n0				HMAN.evm.TU.Chr12.191				SCAV.g7363
N6.HOG0011674	OG0012225	n0								SCAV.g9656
N6.HOG0011675	OG0012226	n0				HMAN.evm.TU.Chr4.1220				SCAV.g12745
N6.HOG0011676	OG0012228	n0								SCAV.g14819
N6.HOG0011677	OG0012231	n0								SCAV.g3510, SCAV.g3549
N6.HOG0011678	OG0012233	n0								SCAV.g7737
N6.HOG0011679	OG0012235	n0								SCAV.g1591
N6.HOG0011680	OG0012237	n2				HMAN.evm.TU.Chr8.14				SCAV.g1306
N6.HOG0011681	OG0012237	n3				HMAN.evm.TU.Chr3.936				SCAV.g4473
N6.HOG0011682	OG0012239	n0				HMAN.evm.TU.Chr10.118				SCAV.g8640
N6.HOG0011683	OG0012241	n0				HMAN.evm.TU.Chr3.341				SCAV.g2928
N6.HOG0011684	OG0012242	n0				HMAN.evm.TU.Chr2.1030				SCAV.g3620
N6.HOG0011685	OG0012244	n0				HMAN.evm.TU.Chr7.303				SCAV.g9344
N6.HOG0011686	OG0012245	n0				HMAN.evm.TU.Chr9.156				
N6.HOG0011687	OG0012246	n0				HMAN.evm.TU.Chr4.698				
N6.HOG0011688	OG0012248	n0				HMAN.evm.TU.Chr6.1282				
N6.HOG0011689	OG0012249	n0				HMAN.evm.TU.Chr10.28				
N6.HOG0011690	OG0012250	n0								SCAV.g12074
N6.HOG0011691	OG0012251	n0				HMAN.evm.TU.Chr4.1449, HMAN.evm.TU.Chr6.231				
N6.HOG0011692	OG0012253	n0				HMAN.evm.TU.Chr13.19				
N6.HOG0011693	OG0012254	n0								SCAV.g2441
N6.HOG0011694	OG0012255	n0				HMAN.evm.TU.Chr8.814, HMAN.evm.TU.Chr8.815				SCAV.g1565
N6.HOG0011695	OG0012258	n0				HMAN.evm.TU.Chr11.717				SCAV.g5598
N6.HOG0011696	OG0012261	n0								SCAV.g4305
N6.HOG0011697	OG0012266	n0								SCAV.g4656
N6.HOG0011698	OG0012267	n0				HMAN.evm.TU.Chr12.386, HMAN.evm.TU.Chr12.388				
N6.HOG0011699	OG0012268	n0								SCAV.g12812
N6.HOG0011700	OG0012269	n0								SCAV.g12134
N6.HOG0011701	OG0012270	n0				HMAN.evm.TU.Chr5.138, HMAN.evm.TU.Chr5.531				
N6.HOG0011702	OG0012271	n0				HMAN.evm.TU.Chr5.433				SCAV.g14622
N6.HOG0011703	OG0012275	n0				HMAN.evm.TU.Chr10.716, HMAN.evm.TU.Chr10.750, HMAN.evm.TU.Chr2.1073				
N6.HOG0011704	OG0012276	n2				HMAN.evm.TU.Chr13.561				SCAV.g8237
N6.HOG0011705	OG0012276	n3				HMAN.evm.TU.Chr1.1239				SCAV.g11735
N6.HOG0011706	OG0012277	n0				HMAN.evm.TU.Chr1.986				SCAV.g11180
N6.HOG0011707	OG0012278	n0				HMAN.evm.TU.Chr9.537				SCAV.g15808, SCAV.g15809
N6.HOG0011708	OG0012279	n0				HMAN.evm.TU.Chr13.534				SCAV.g16031
N6.HOG0011709	OG0012280	n0				HMAN.evm.TU.Chr5.1066				SCAV.g13736
N6.HOG0011710	OG0012281	n0				HMAN.evm.TU.Chr1.434				
N6.HOG0011711	OG0012282	n0								SCAV.g7258
N6.HOG0011712	OG0012283	n0				HMAN.evm.TU.Chr6.112				
N6.HOG0011713	OG0012285	n0								SCAV.g6903, SCAV.g7068
N6.HOG0011714	OG0012286	n0				HMAN.evm.TU.Chr13.818				SCAV.g8384
N6.HOG0011715	OG0012287	n0				HMAN.evm.TU.Chr8.673				SCAV.g1923
N6.HOG0011716	OG0012288	n0				HMAN.evm.TU.Chr3.1536, HMAN.evm.TU.Chr3.1543				SCAV.g4837
N6.HOG0011717	OG0012290	n0				HMAN.evm.TU.Chr4.949				SCAV.g12419
N6.HOG0011718	OG0012292	n0				HMAN.evm.TU.Chr12.397				SCAV.g7198
N6.HOG0011719	OG0012293	n0				HMAN.evm.TU.Chr4.80				SCAV.g12137
N6.HOG0011720	OG0012296	n0				HMAN.evm.TU.Chr3.1504				
N6.HOG0011721	OG0012297	n0				HMAN.evm.TU.Chr2.1467				SCAV.g4568
N6.HOG0011722	OG0012300	n0				HMAN.evm.TU.Chr2.676				SCAV.g9596
N6.HOG0011723	OG0012301	n0				HMAN.evm.TU.Chr6.361				
N6.HOG0011724	OG0012306	n0				HMAN.evm.TU.Chr9.806				SCAV.g5272
N6.HOG0011725	OG0012308	n0				HMAN.evm.TU.Chr11.1014				SCAV.g5536
N6.HOG0011726	OG0012309	n0				HMAN.evm.TU.Chr9.766				SCAV.g6108
N6.HOG0011727	OG0012310	n0				HMAN.evm.TU.Chr1.1591				SCAV.g11480
N6.HOG0011728	OG0012311	n0				HMAN.evm.TU.Chr5.297				SCAV.g14503
N6.HOG0011729	OG0012312	n0				HMAN.evm.TU.Chr2.630				SCAV.g9694
N6.HOG0011730	OG0012313	n0				HMAN.evm.TU.Chr8.819				SCAV.g1568
N6.HOG0011731	OG0012314	n0				HMAN.evm.TU.Chr6.894				SCAV.g15405
N6.HOG0011732	OG0012315	n0								SCAV.g11400
N6.HOG0011733	OG0012316	n0				HMAN.evm.TU.Chr10.379				SCAV.g929
N6.HOG0011734	OG0012318	n0				HMAN.evm.TU.Chr5.623				SCAV.g14116
N6.HOG0011735	OG0012320	n0				HMAN.evm.TU.Chr3.1251				SCAV.g4612
N6.HOG0011736	OG0012321	n0				HMAN.evm.TU.Chr10.808				SCAV.g1466
N6.HOG0011737	OG0012327	n0				HMAN.evm.TU.Chr12.510				SCAV.g7005
N6.HOG0011738	OG0012328	n0				HMAN.evm.TU.Chr3.191				SCAV.g3054
N6.HOG0011739	OG0012329	n0				HMAN.evm.TU.Chr11.435				SCAV.g5967
N6.HOG0011740	OG0012330	n0				HMAN.evm.TU.Chr3.313				SCAV.g2954
N6.HOG0011741	OG0012331	n0								SCAV.g15335
N6.HOG0011742	OG0012333	n0				HMAN.evm.TU.Chr5.848				SCAV.g13949
N6.HOG0011743	OG0012334	n0				HMAN.evm.TU.Chr8.109				SCAV.g1206
N6.HOG0011744	OG0012336	n0				HMAN.evm.TU.Chr9.509				SCAV.g6345
N6.HOG0011745	OG0012338	n0				HMAN.evm.TU.Chr3.239				
N6.HOG0011746	OG0012340	n0				HMAN.evm.TU.Chr13.647				SCAV.g8128
N6.HOG0011747	OG0012341	n0				HMAN.evm.TU.Chr6.300				SCAV.g15197
